,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
283,9 likes,1 image,"Shimano Gear 21 Speed 26 inch Spoke Road bicycle hybrid Bike Racing bike Drop bar Rear rack child lady 26"" bag seat inch mesh 27.5 thermal food 29 baby seat 20"" WHATSAPP 89501850",230,Brand new,Mailing,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



21 Speed Shimano gear
700c Wheel size
21"""" Frame size 
Disc brakes 
Ergonomically-designed Adjustable seat Post
High quality tires
Electrostatic Spray painted (Water & Dust Proof coated)


Suitable for food delivery riders or cyclists who is looking for a simple and light bicycle.

Add on: Back rack $28


You can also visit www.dashlab.sg for purchase or more products.


  
 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,lin-shop,Joined 2 years ago,Not Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/shimano-gear-21-speed-26-inch-spoke-road-bicycle-hybrid-bike-racing-bike-drop-bar-rear-rack-child-lady-26-bag-seat-inch-mesh-27-5-thermal-food-29-baby-seat-20-whatsapp-89501850-1238821820/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=iR1UKnaDCp65iZuh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1868
284,15 likes,5 images,Vintage collector item new frame Cherubim imported from Japan,"3,500",Brand new,Mailing · Meetup,3 months ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,,Y,Standard delivery Free,3 - 4 working days,Y,A.S. Phoon Pte Ltd,asp399,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,145,https://www.carousell.sg/p/vintage-collector-item-new-frame-cherubim-imported-from-japan-1227294005/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=njJIduQ4l4ciRUUW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2031
285,14 likes,6 images,Factor Ostro Vam Limited Edition,"15,000",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Limited Edition Ostro Vam for sale. Barely used. Built with Shimano Dura Ace R9270 and Dura Ace C50 Carbon wheelset.,N,NA,NA,Y,Rs Cycle,muhamadridwanxx,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,57,https://www.carousell.sg/p/factor-ostro-vam-limited-edition-1237433975/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=lsYUInmpLi9pUD-p&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2420
286,1 like,3 images,Brown grip,5,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Used for a month still in good condition 
Light brown colour.
",N,NA,NA,Y,224 Serangoon Mama Shop,scrap3178,Joined 4 months ago,Very Responsive,Verified,1,0,1,5.0,4,https://www.carousell.sg/p/brown-grip-1238660523/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=iR1UKnaDCp65iZuh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1877
287,19 likes,2 images,canyon aeroad cf slx 9 di2,"7,888",Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"Hi all on sale is a used like new Canyon Aeroad Cf Slx Disc 9.0 Di2…

Size: M ( i am 182cm for reference)

Condition like new, no crashes before only some scratches on wheel, rear derailleur due to drop..

First owner with papers etc
Got the bike in Nov 2021
Mileage: 2700km - weekend cyclist 

Color: Stealth ( all black )… unlike the usual model with grey stripes

Specs - all original stock top end stuff
⬆️ Shimano Dura Ace 9150 with power meter
⬆️ Dt Swiss Arc 1100 62 with Dt Swiss 180 hub
⬆️ Continental GP 5000 tires
⬆️ Front mount for bike com will be included

Without pedals and bottle cages

What you will be getting is one of the best aero bikes with top specs and equipments, without the handlebar or seat post issues of the newer models..

A fast, comfortable and most importantly reliable , like new condition unit at a reasonable price…

Not looking to sell parts alone, only selling full bike
Low ballers please stay away 🙏 

Pm for more details

Thanks",N,NA,NA,Y,Potong Pasir MRT Station (NE10),funsolebrother,Joined 9 years ago,Very Responsive,Verified,1,0,1,5.0,167,https://www.carousell.sg/p/canyon-aeroad-cf-slx-9-di2-1236989076/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=9zqmd_zhxRb9REbB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2537
288,Like,1 image,"NEW Bicycle Training Wheel Is Suitable for 16 -24 Inch   16"" 26"" lady delivery inch seat Put adult thermal child food 27.5 rack seat WHATSAPP 89501850",25,Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"🤙For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg


Self collection /  Delivery +$5
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) 



$25 for single speed bike
$40 for Gear bike


Suitable for childBracket: 3m/m steel plate stay Tire: Rubber and PVC tire

High Quality 
Steel Plated
Specifically designed for bikes with rear gears 
Adjustable for 16 inch up to 24 inch wheels ren or adult bicycle 

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat 



You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat



GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,littlekay.sg,Joined 2 years ago,Not Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/new-bicycle-training-wheel-is-suitable-for-16-24-inch-16-26-lady-delivery-inch-seat-put-adult-thermal-child-food-27-5-rack-seat-whatsapp-89501850-1241956218/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0ysmoC39FqmxkP06&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=687
289,10 likes,2 images,Bicycle,100,Well used,Meetup,4 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Cash & Collect (Paynow/Paylah)
What you see is what you get
Self-Collect @ 643684 ",N,NA,NA,Y,Blk 684C Jurong West Street 64,zer0_,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,63,https://www.carousell.sg/p/bicycle-1242866771/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rImwtcmEbdcsmYDB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=223
290,3 likes,4 images,Riverside 500 L,370,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling the bike as i am shifting out from Singapore. Bought this bike 2 years back and I have recently got it serviced. The bike has been lightly used with no scratches and is cleaned every week.  I am giving the accessories such as bike lights, gloves, bottle holder and lock for free.",N,NA,NA,Y,Tanjong Rhu Road,divyans,Joined 3 years ago,Very Responsive,Verified,1,1,1,4.8,2,https://www.carousell.sg/p/riverside-500-l-1240846906/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=YF92fYnGgTRix20Y&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1136
291,16 likes,8 images,Cervelo full carbon bike like new with a BikeBox Alan,"2,999",Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"Cervelo Soloist carbon  
Frame 51
Shimano Ultegra Full Groupset 6700
Saddle Selle Italia 
Cateye computer
Currently at Bikehaus for your test ride
Always kept indoor
Used lightly a few times only as the frame too small for me 
Thinking of selling together with the BikeBox Alan",N,NA,NA,Y,"Bukit Timah RoadAt Colin’s Bikehaus for your test ride 

Consider your n.o. 

",nazvanel,Joined 2 years ago,Very Responsive,Verified,1,1,1,5.0,1,https://www.carousell.sg/p/cervelo-full-carbon-bike-like-new-with-a-bikebox-alan-1236804579/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IhdctWnk9gol0BTL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2593
292,16 likes,1 image,SAVA R6 Road Bike Shimano Sora R3000,620,Lightly used,Meetup,3 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","NEGOS ALLOWED IF FAST DEAL 

hi there , selling away my SAVA R6 Road Bike Shimano Sora R3000 as i’m planning to upgrade to a bette road bike .

condi is a sold 9/10 , never fell or crashed on it before . just lubed the chain and just washed the bike . took care of this bike super well and regularly service it .

specs :
Groupset: shimano sora r3000
Wheelset : Mavic
Saddle: Decathlon ( super comfy ! )
Seatpost: Knight
Dropbar: Kinght aero dropbar

super good road bike for starters / beginners . will throw in a free back light too . thanks for viewing have a nice d",N,NA,NA,Y,Pasir Ris East Community Club,revervex,Joined 4 years ago,Very Responsive,Verified,1,0,1,5.0,59,https://www.carousell.sg/p/sava-r6-road-bike-shimano-sora-r3000-1226653680/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fx_S38IAuf3IBO_u&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2277
293,2 likes,2 images,DHB Cycling Jersey,20,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","L size
Self collection at Seng Kang West",N,NA,NA,Y,Esso Sengkang West Way,320bhp,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,113,https://www.carousell.sg/p/dhb-cycling-jersey-1242281471/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=GtZgK6DysP4QOxm-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=482
294,8 likes,2 images,Emonda SLR 7 2023,"7,900",Brand new,Meetup,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"For sale

Trek Emonda SLR 7 2023
Ultegra R8170 di2 12 speed
Aeolus Pro37 wheelset 
Brand new 
Limited sizes available 

Please PM for more questions
",N,NA,NA,Y,Ubi Ave 3 (Site),aus_bike_sports,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,74,https://www.carousell.sg/p/emonda-slr-7-2023-1236967982/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=9zqmd_zhxRb9REbB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2542
295,24 likes,10 images,Bianchi Oltre XR4 Disc brake size 55,"10,000",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Bianchi oltre XR4 disc brake
Size 55
Groupset full Ultegra 8070 di2 11 speed
With Dfly installed for connectivity to cycling computer
Di2 charger included
Front chainring 52/36T
Rear cassette 11/28
KMC SL chain
Crank arm length 170mm
Vision metron acr 400x110(original with receipt)
Dura ace Disc rotor (front)160 rear(140)
Saddle shimano stealth team carbon (142mm or 152mm) choose one
Wheelset Zipp firecrest 404 ZR1 hub with continental GP5K STR 28mm hookless tyre
Frame protected with film at those prone area and crank arms
Original receipt will be given to buyer for warrenty and authenticity verification .
Purchase from BYX

Item not inclusive Garmin computer, lights, sensors, pedal and bottle cages.Can be discuss if interested 

Please contact 92375560 for viewing and discussion if interested.
Viewing at 563455 amk st44",N,NA,NA,Y,Ang Mo Kio Street 44,suzzicrew,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,470,https://www.carousell.sg/p/bianchi-oltre-xr4-disc-brake-size-55-1231334124/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=_0vAGoVxPYOEhKji&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=385
296,26 likes,1 image,Cannondale Hooligan,"2,290",Like new,Meetup,4 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,As good as a brand new. PM for more details.,N,NA,NA,Y,Compassvale Vista,tommy_difinger,Joined 9 years ago,Very Responsive,Verified,1,1,1,4.9,125,https://www.carousell.sg/p/cannondale-hooligan-1238228013/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=njJIduQ4l4ciRUUW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2028
297,1 like,2 images,BNIB Vittoria road tires open CG,50,Brand new,Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"320 TPI
27-622

Good reliable and fast tyre capable to match continental schwalbe road tire tyres",N,NA,NA,Y,Teck Ghee GrandeurCar Park (No. AMA44),ytkgno,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,133,https://www.carousell.sg/p/bnib-vittoria-road-tires-open-cg-1239535685/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Rf_pYTVSdujSThZR&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1589
298,9 likes,6 images,Giant hybrid bicycle bike,500,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Lake Life,desmond.chua.58,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,16,https://www.carousell.sg/p/giant-hybrid-bicycle-bike-1242032366/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=eMHu6E52kVSuPVld&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=601
299,8 likes,1 image,Road Bike 700     8 speed good condition,190,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",700 road  bike  8 speed good condition $190,N,NA,NA,Y,Compassvale Crest,looreggie,Joined 6 years ago,Very Responsive,Verified,1,1,1,4.8,2,https://www.carousell.sg/p/road-bike-700-8-speed-good-condition-1241530267/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gnaFD4SFE9lc7Zk8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=878
300,3 likes,4 images,S-WORKS VENGE 54CM SPECIALIZED SWORKS,"10,299",Like new,Mailing · Meetup,4 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Whatsapp 8333 0860

S-WORKS Venge 54CM
S-WORKS Aerofly 2 40MM
Shimano Ultegra 8070 Groupset
Hope Rx4+ brakes

Same day doorstep delivery is available at $30
If you want cheap, decathalon is one of the best place to shop! Happy to trade with the brands stated below
FOCUS Ultegra SWORKS Roval 105 minoura H&H YBN Trigo DAHON TERN Chris King Elite Lightworks Praxis Carbon-ti Easy Wheels Brooks THM Joseph Kuosac Ergon Extralite BMC MERIDA CANYON  S WORKS TREK FAC ENVE XX XXI 18 GX  ARGON C90 SLX CAMPAGNOLO XTR SAINT  3t venge sl6 madone sl7 DEORE XT XTR DI2 DOGMA  RED DURAACE SPECIALIZED XO X1 S BORA PETER XT SLX ZEE  Roval Red Force rival disruption speed of light S-WORKS SRAM ETAP MONGOOSE  CHWINN X5 GIANT COLNAGO SAGAN ENVE BOARDMAN ridea SHIMANO WILIER   SCOTT XO1 X9 X7 ",Y,Same day delivery S$30,Within 1 working day,Y,Beauty World Mrt Stn Exit B Pick-Up/Drop-Off Point,beautyworldcycles,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,266,https://www.carousell.sg/p/s-works-venge-54cm-specialized-sworks-1238147429/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=njJIduQ4l4ciRUUW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2046
301,1 like,4 images,Teenager bicycle,90,Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Daughter bicycle, lightly used . Good condition . Self collect ",N,NA,NA,Y,Blk 240 Pasir Ris Street 21,anthonywoocheekay,Joined 7 years ago,Very Responsive,Verified,1,1,1,4.5,8,https://www.carousell.sg/p/teenager-bicycle-1236653114/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IhdctWnk9gol0BTL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2630
302,27 likes,5 images,Giant TCR advanced Pro.,"3,500",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling under use Road bike. 
Size S. 

Here are the specs -
Check out 'Giant TCR Advanced Pro R7020 - Road Bikes ', available at S$2,980 on #Carousell: ",N,NA,NA,Y,Blk 771 Bedok Reservoir View,edrrr,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,6,https://www.carousell.sg/p/giant-tcr-advanced-pro-1230588637/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gnaFD4SFE9lc7Zk8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=842
303,6 likes,5 images,Hybrid Bike Riverside 500 9 speed Disc Brake  (L Size),200,Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Optimised frame geometry. Suspension fork. 
700x38 tyres. 
Ergofit 500 saddle. 
Versatility Unisex frame, sizes  L,
 700C wheels; 
B'Twin hybrid road/trail tyres. 
Ease of use Single-chainring 9-speed drivetrain with trigger. Front/rear quick-release.",N,NA,NA,Y,Blk 549 Jurong West Street 42,jibonahmed93,Joined 4 years ago,Very Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/hybrid-bike-riverside-500-9-speed-disc-brake-l-size-1242968233/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VeufujlyZhqkROXO&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=157
304,8 likes,2 images,Pinarello Dogma 60.1,"3,700",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Helping my dad sell of his bike

Bought from local “CycleWorx”

Specs:
Size 50
Reynolds Rim 32’ 
Continental Tires
Campagnolo super record 11 speed

Pm for more details😬

",N,NA,NA,Y,Blk 238 Hougang Avenue 1,angteykor,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,21,https://www.carousell.sg/p/pinarello-dogma-60-1-1243008709/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VeufujlyZhqkROXO&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=129
305,32 likes,6 images,Pinarello Dogma F,600,Brand new,Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Brand new
Bike Size 50
Disc Brake
Frame Only
OEM Pinarello Dogma F",N,NA,NA,Y,7-Eleven,parrotlover,Joined 9 years ago,Very Responsive,Verified,0,1,1,4.7,65,https://www.carousell.sg/p/pinarello-dogma-f-1240549771/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=h3n5s3b1Hbj9TsLT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1251
306,74 likes,1 image,Bicycle,80,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Blk 511A Yishun Street 51,suihuatpang,Joined 1 year ago,Not Responsive,Verified,1,0,0,5.0,3,https://www.carousell.sg/p/bicycle-1239556707/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Rf_pYTVSdujSThZR&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1576
307,13 likes,1 image,pinarello dogma f ( upgraded ),"2,400",Lightly used,Mailing · Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","selling off my beloved pinarello dogma f ( upgraded ) ! 

pls dm for specs and actual pricing ! 

delivery and meet-up is possible !

ride safe fellow riders. 

can sell wif oem wheelset laced to dt-swiss vv loud hubs wif casette and schwalbe tubes and tyres for ony $2400 full bike",Y,Custom courier S$15,1 working day(s),Y,1M figaro street,kicks_exit,Joined 1 year ago,Very Responsive,Verified,1,0,1,4.9,52,https://www.carousell.sg/p/pinarello-dogma-f-upgraded-1242249736/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=GtZgK6DysP4QOxm-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=495
308,43 likes,10 images,Giant propel advanced pro 1 - 2021 FULL BIKE,"3,300",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Giant propel advanced pro 1 - 2021 model. Size M.

- Ultegra groupset, except for crank which is 105. Groupset in great condition
- SLR1 carbon rims
- Selle Italia SLR saddle (super light)
- Giant contact SL aero handlebar and stem. Comes with Garmin mount
- Carbon bottle cages

Bike is in great condition, shifts smoothly and brakes perfectly. the bike rides surprisingly smooth for an all out aero bike. it's a rocket on flats. 

I bought this bike on impulse, too bad it's a tad too big for me bcoz I'm short hence letting go for someone who will utilize it more",N,NA,NA,Y,Pasir Ris MRT Station (EW1),peepeejayjay,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,10,https://www.carousell.sg/p/giant-propel-advanced-pro-1-2021-1241346975/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=x44D-rW0ZgP6wlRt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=946
309,Like,1 image,HITO X6 with delivery bag,350,Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,WhatsApp +6580446184,N,NA,NA,Y,North Bridge Road Blk 468,youngboy123,Joined 8 years ago,Not Responsive,Verified,1,0,1,4.7,23,https://www.carousell.sg/p/hito-x6-with-delivery-bag-1242984484/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VeufujlyZhqkROXO&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=149
310,6 likes,4 images,🔥🆕PHILLIPS PIONEER Disc Brake Road Bike | LTWOO 24 Speed Race Aluminium Bicycle,350,Brand new,Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Price is for 1 Full Bike(FIRM)
Ready Stock & Brand New


☑️Ready Set, No Pre-order required. 

☑️FREE : Full Bike Assembly & Tuning

☑️FREE : 3 Months of Tuning and Adjustment Limited Warranty 

☑️FREE GIFTS : Saddle Cushion / Bottle Cage / Cable Lock /  Sticker / Tools / Reflectors / Pump
(WORTH : $55)  *Note* Not inclusive of installation for free gifts parts  




📍Available Sets (Limited) : 
700"" (Suitable for 155-185cm Rider) 




🔸Installment Plans Available🔸
   [CONTACT US FOR MORE INFO]





           🤝DEALING OPTIONS🤝

◾Self Collection  @ 9002 Tampines St 93 / Singapore 528836 (Appointment Only) 🏢

OR 

◾ 🚚Island Wide Bike Delivery🚚 @ Additional $35





Specifications :

Frame: Phillips Aluminum Alloy Frame 

Shift Lever : L-TWOO A3 Trigger Shifter

Front Derailleur: LTWOO 3 Speed

Rear Derailleur: L-TWOO A3 8 Speed 

Crank : Phillips Crankset

Brakes : Mechanical Disc Brake




☑Follow our Telegram Channel for latest products & upcoming promotions 
t.me/bikecosg

☑Check out our Listings for more Bicycle, Parts & Accessories
",N,NA,NA,Y,9002 tampines St 93 Level 4,bikeco,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,1k,https://www.carousell.sg/p/🔥🆕phillips-pioneer-disc-brake-road-bike-ltwoo-24-speed-race-aluminium-bicycle-1240537213/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=h3n5s3b1Hbj9TsLT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1257
311,38 likes,6 images,JAVA SILURO 2 Custom Made Hybrid Bike | High End Upgraded Speed Race Bicycle,650,Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Good Condition 


Size 47 - 160-175cm rider 

Collect at Block 726 Tampines Street 71 

UPGRADED Custom Built
Microtech Italian Sealed Bearing Wheelset
Shimano Tiagra Front Derailleur 
Shimano Sora Rear Derailleur 
Hollowtech Crankset 
SRAM Brake Caliper
Tektro Caliper Brake
Semi Carbon Stem",N,NA,NA,Y,Blk 726 Tampines St 71,hzdama,Joined 9 years ago,Very Responsive,Verified,1,1,1,4.9,53,https://www.carousell.sg/p/java-siluro-2-custom-made-hybrid-bike-high-end-upgraded-speed-race-bicycle-1236518386/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=T2ft2VZWaw8P1_s6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2686
