,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
559,29 likes,5 images,Specialized allez sport Road bike,"1,300",Like new,Meetup,1 week ago,Road Bikes,Bumped,Used once or twice. As good as new.,Just Pay for Cash  paynow  or  Wechat ,N,NA,NA,Y,Sycamore Tree,1.307506,103.90347015,5hz4g865ps03524,Joined 1 month ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/specialized-allez-sport-road-bike-1242655698/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PYa5rEUXrw89eeyL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=887
560,3 likes,1 image,Argon 18 Gallium Pro Astana,"5,000",Lightly used,Meetup,13 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Medium 175-185cm
No pedals

Price slightly negotiable
Frame 2000

Probably one of the best rim brake bikes out there, yet highly understated. It's hard to describe how incredibly well this bike rides. 

Built 6.9kg as pictured

Ultegra Di2
Corima Wheelset",N,NA,NA,Y,Blk 519 pasir risElias Mall,1.373792,103.945131,1eyeopenwhenimsleeping,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,4.9,123,https://www.carousell.sg/p/argon-18-gallium-pro-frameset-1244448433/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=42
561,15 likes,10 images,road bike giant tcr sl  size M,"6,400",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Frame：giant tcr sl  size M
Derailleur：sram force 24speed
Wheelst：croder six wheelst
Hanbar：giant slr
Garmin：1030plus
pedal：look carbon fibre
full bike 7.3kg……
",N,NA,NA,Y,Kovan MRT Station (NE13),1.36027861,103.88529062,rongxiaoco57510,Joined 2 months ago,Not Responsive,Verified,NA,NA,NA,5.0,2,https://www.carousell.sg/p/road-bike-giant-tcr-sl-size-m-1242352161/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=8PEFzVC8osLOTyOH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1058
562,2 likes,2 images,BMC,30,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Integrated riding BMC jersey.
Size S

Check my other listing for more jersey ",N,NA,NA,Y,Ocean Wash 24H Laundromat,1.425938,103.82801,smileguy83,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,4.9,399,https://www.carousell.sg/p/bmc-1240696317/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-SG-OUHu5bFS2HW0&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1688
563,14 likes,1 image,Road bike,"2,200",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Wilier Zero 9 52cm
Ultegra Di2 (full groupset)
Tokyo carbon wheel
Pm me for more 
RWS ( no time to ride)",N,NA,NA,Y,38a Bendemeer Road,1.32070173,103.8669996,hauzhe,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,2,https://www.carousell.sg/p/road-bike-1240776591/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UjKEfDhZ58Wtk_79&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1660
564,Like,3 images,Kids cycle,25,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Blk 202A Compassvale Drive,1.38856474,103.89326104,sakshiagarwal.308,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,3,https://www.carousell.sg/p/kids-cycle-1241491487/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LcSLfmyp-7__plsS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1420
565,26 likes,4 images,Cannondale Model CAAD8,650 700,Lightly used,Meetup,17 minutes ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Kingsford WaterBay,1.37423212,103.90334845,SteveChung,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,5.0,2,https://www.carousell.sg/p/cannondale-model-caad8-1242002729/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Rcv-b6pDaCver96S&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=86
566,53 likes,9 images,SEKA Exceed RDC Size M Full Carbon Road Bike R8170 di2 12 speed groupset zipp 303s wheelset,"5,400",Like new,Meetup,4 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Newly built on 04th July 2023 with used parts.

WHEELSET CHANGED TO ELITEWHEELS DRIVE 50D

Great condition, minor scratches and scuffs from usage but no crashes/serious scratches.

Frameset : Seka Exceed RDC Frameset Size M (size 54) (400x100) handlebar 

2 seatpost options are available, 20mm offset and 0mm offset

HSCER Ceramic BB used

Groupset : Shimano Ultegra 12 speed R8170 di2 groupset.  11-30 170 52/36. Rear Derailleur is on a direct mount setup for improved shifting

Dura ace 160/160 rotors

Wheelset : Elitewheels Drive 50D in a tubeless setup with schwalbe one TLE 28mm tyres

Includes computer mount and some frame accessories.

Pedals not included.",N,NA,NA,Y,The Cascadia,1.33310618,103.78723457,lynkage,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,237,https://www.carousell.sg/p/seka-exceed-rdc-size-m-full-carbon-road-bike-r8170-di2-12-speed-groupset-zipp-303s-wheelset-1241103965/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=r2e0CzDL4Eoew7Kc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=478
567,1 like,6 images,GIANT TCR ADVANCED 3 DISC,"1,650",Like new,Meetup,6 hours ago,Road Bikes,Posted,Used once or twice. As good as new.,"• S | Blue Ashes
• Frame: Advanced-Grade Composite, disc
•Fork: Advanced-Grade Composite, OverDrive steerer, disc
•Shock: N/A
•Handlebar & Stem: Giant Contact
•Seatpost: Giant Variant, composite
•Saddle: Giant Approach
•Pedals: Shimano
•Shifters, Front & Rear Derailleur: Shimano Tiagra
•Brakes & Brakes Levers: Shimano Tiagra hydraulic
•Cassette: Shimano Tiagra, 11x32
•Chain: X10-1
•Crankset: Shimano Tiagra, 34/50
•Bottom Bracket: Shimano, press fit
•Rims: Giant PR-2 Disc wheelset
•Hubs: Giant PR-2 Disc wheelset, 12mm thru-axle
•Spokes: Giant PR-2 Disc wheelset
•Tires: Giant Gavia Course 1, tubeless, 700x28mm (25c), folding
•Weight ≈ 8.9kg (EXTREMELY LIGHT)

‼️ OPEN TO REASONABLE NEGOTIATIONS ‼️ FAST DEAL ‼️",N,NA,NA,Y,Keat Hong LRT Station (BP3),1.37861811,103.74898044,wwgrx,Joined 9 months ago,Very Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/giant-tcr-advanced-3-disc-1244494462/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2
568,8 likes,4 images,🔥🆕PHILLIPS PIONEER Disc Brake Road Bike | LTWOO 24 Speed Race Aluminium Bicycle,350,Brand new,Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Price is for 1 Full Bike(FIRM)
Ready Stock & Brand New


☑️Ready Set, No Pre-order required. 

☑️FREE : Full Bike Assembly & Tuning

☑️FREE : 3 Months of Tuning and Adjustment Limited Warranty 

☑️FREE GIFTS : Saddle Cushion / Bottle Cage / Cable Lock /  Sticker / Tools / Reflectors / Pump
(WORTH : $55)  *Note* Not inclusive of installation for free gifts parts  




📍Available Sets (Limited) : 
700"" (Suitable for 155-185cm Rider) 




🔸Installment Plans Available🔸
   [CONTACT US FOR MORE INFO]





           🤝DEALING OPTIONS🤝

◾Self Collection  @ 9002 Tampines St 93 / Singapore 528836 (Appointment Only) 🏢

OR 

◾ 🚚Island Wide Bike Delivery🚚 @ Additional $35





Specifications :

Frame: Phillips Aluminum Alloy Frame 

Shift Lever : L-TWOO A3 Trigger Shifter

Front Derailleur: LTWOO 3 Speed

Rear Derailleur: L-TWOO A3 8 Speed 

Crank : Phillips Crankset

Brakes : Mechanical Disc Brake




☑Follow our Telegram Channel for latest products & upcoming promotions 
t.me/bikecosg

☑Check out our Listings for more Bicycle, Parts & Accessories
",N,NA,NA,Y,9002 tampines St 93 Level 4,1.34127586,103.94134977,bikeco,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,1k,https://www.carousell.sg/p/🔥🆕phillips-pioneer-disc-brake-road-bike-ltwoo-24-speed-race-aluminium-bicycle-1240537213/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fmdU8BW1QNlmvc6V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1776
569,15 likes,8 images,Shimano Ultegra R8000 with powermeter,800,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","WTS Shimano Ultegra R8000
Condition: 9/10 (usual usage marks)

Full Shimano Ultegra R8000 groupset except brakes
Sram force brakes (lighter than Ultegra) 
Ultegra R8000 crankset (170mm, 50-34)
Ultegra R8000 chain
Ultegra R8000 11 speed cassette (11-28)

*add $250 for Xcadey left crank powermeter (pic 8)

Groupset is still on bike, will disassemble it and clean it after deal is confirmed

RFS: Clearing space for new project
Price slightly negotiable but lowballers will be ignored
PM for more information and photos",N,NA,NA,Y,57 Hume Ave,1.355699,103.767126,jinhengg,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,88,https://www.carousell.sg/p/shimano-ultegra-r8000-with-powermeter-1241795291/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0k6r_6eLznvzAb-9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1307
570,43 likes,3 images,HED Disc Wheel (Tubular),850 950,Lightly used,Mailing · Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Hi all,

I'm selling off my HED Disc Wheel 700c CW new Gatorskin tyre 25mm for 11spd.

Under utilised - Very good conditions. 

Authentic item. 

for Quick Deal $800. If $100 deposit paid, i can deliver to your house too. 

Deal at Pasir Ris MRT",Y,Custom courier Free,2 working day(s),Y,Pasir Ris Bus Interchange,1.37355005,103.94968956,ironbaby_triathlon,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,86,https://www.carousell.sg/p/hed-disc-wheel-tubular-1240656146/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-SG-OUHu5bFS2HW0&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1704
571,23 likes,7 images,Trek MT220,100,Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Famous brand. Used, but very well maintained regularly. ",N,NA,NA,Y,The Marbella博多もつ鍋 悟喰 Japanese Restaurant Goku,1.31450471,103.7782087,liulinyi,Joined 8 years ago,Mostly Responsive,Verified,NA,NA,NA,4.8,16,https://www.carousell.sg/p/trek-mt220-1231820847/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aN77-fzQlDvWiF2W&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=786
572,4 likes,9 images,Full carbon Felt B16,"1,600",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,Used less than 100km. brought from France. still like new. tyre still with hair. size 52. open to bargains but no-balling please. this was bought 2699 Euro,N,NA,NA,Y,Sengkang MRT/LRT Interchange (NE16/STC),1.39153028,103.89538449,dridescu,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,4.8,108,https://www.carousell.sg/p/full-carbon-felt-b16-1240630169/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-SG-OUHu5bFS2HW0&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1714
573,10 likes,6 images,"S Works SL7 brand new bike 2023 model/ Size 56, 58","18,500",Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"This is a brand new bike fresh from the box!

S-Works SL7 Di2 2023 model
Manufacture full set
Color: Satin Red Onyx Granite Over Black/Metallic White Silver

Selling off due to personal reason. Never opened the box. 

Got both 56 and 58 sizes for me and my brother but decided to sell. ",N,NA,NA,Y,Great World,1.29354788,103.83209556,coolj2,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,12,https://www.carousell.sg/p/s-works-sl7-brand-new-bike-2023-model-size-56-58-1242991957/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aN77-fzQlDvWiF2W&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=811
574,5 likes,10 images,Giant Tcr Advanced Pro 2018 R8000 Ultegra SLR1 Carbon Wheelset Full Road Bike,"1,800",Well used,Meetup,6 hours ago,Road Bikes,Posted,Has minor flaws or defects.,"Spec: 
•M size frame (suitable for 1.7-1.8cm)
•Shimano Ultegra R8000 Full Groupset 11speed
•Giant SLR-1 30mm Carbon Wheelset with Continental GP5000 Tyres 

Planning move out, need let go asap

Last picture: Bike frame got scratch if you don’t mind can come nego with me your best price.",N,NA,NA,Y,Clementi MRT Station (EW23),1.31509495,103.76489041,ds_p123,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,4,https://www.carousell.sg/p/giant-tcr-advanced-pro-2018-r8000-ultegra-slr1-carbon-wheelset-full-road-bike-1244492337/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=6
575,2 likes,1 image,"700c 24 Speed Raleigh Road bike S9 Hybrid road bicycle Racing Bike Straight Drop bar 24” 26” front inch adult kid mesh "" baby 27.5 26 lady seat 16 thermal bag WHATSAPP 89501850",300,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 





Raleigh® S9™ 2 Road Bicycle Bike
✔️ EC1000 Road Saddle
✔️ L-TWOO® A3 Derailleur
✔️ KENDA® Road Tyres
✔️ Raleigh® 40 Road Rims
✔️ Raleigh® S9 Rigid Frame
✔️ L-TWOO® Trigger Shifters
✔️ BOLIDS® Cable Disc Brakes
✔️ Raleigh® Drop Handlebar
✔️ WEST BIKING™ Hard Plastic Pedals
✔️ Raleigh® Stem 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,,,lin-shop,Joined 2 years ago,Not Responsive,Verified,NA,NA,NA,4.6,9,https://www.carousell.sg/p/700c-24-speed-raleigh-road-bike-s9-hybrid-road-bicycle-racing-bike-straight-drop-bar-24”-26”-front-inch-adult-kid-mesh-baby-27-5-26-lady-seat-16-thermal-bag-whatsapp-89501850-1238819772/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=7BjN4cUt6cUbP5J4&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2379
576,859 likes,4 images,Java sava Merida trinx giant road bike hybrid bicycle mountain bike shimano,399,Brand new,Mailing · Meetup,3 minutes ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Ready stocks 

Road bike, hybrid bike, mountain bike, foldable bike available 

Brand : java , giant, raleigh, Merida, trinx 
Bicycle range from 399-1800

Ready stocks 
Viewing, test ride, Self collection available 
Free Delivery

Shop name : Gcycle
Contact no : 8875 8715
Address : 80 playfair road, block A, 03-03, 
                  Singapore 367998",Y,Express delivery Free,1 - 2 working days,Y,Kapo Factory Blk A,1.337558,103.886957,gcycle,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,4.9,65,https://www.carousell.sg/p/java-sava-merida-trinx-giant-road-bike-hybrid-bicycle-mountain-bike-shimano-1128144469/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Rcv-b6pDaCver96S&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=83
577,19 likes,6 images,Lynskey Helix,"3,500",Well used,Meetup,4 hours ago,Road Bikes,Bumped,Has minor flaws or defects.,"Willing to nego

frameset: lynskey helix titanium frame condition 9/10
no dents no cracks only have micro scratches from normal riding
enve carbon road fork 2.0condition 10/10

wheelset: reynolds carbon  wheelset with original reynold  hubs condition 9/10 no dents no cracks 

cockpit: 3t stem and  ( insert bar) 
stem condition is a 10/10
bar condition is a 7/10 ( light scratches)

groupset: shimano 105 crankset, 11x2 cassette with ultegra shifters
condition 9/10

saddle: fizik saddle condition 9/10 small defects


own this bike for 2 years, not a frequent riding therefore been sitting at home for very long.",N,NA,NA,Y,Boon Lay MRT Station (EW27),1.33875046,103.70555987,immalowballer123,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,4.1,9,https://www.carousell.sg/p/lynskey-helix-1242947507/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AKenagH3WyunJ-Yr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=115
578,10 likes,1 image,Cervelo S5 2023,"12,000",Lightly used,Meetup,4 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Sram Force etap
with power meter
Reserve wheelset 52/63
size 47 (I am 175cm tall)
without the bad,  bottle and bottle cage in the photo",N,NA,NA,Y,Bedok Residences,1.32541246,103.92896319,holunkwok,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,12,https://www.carousell.sg/p/cervelo-s5-2023-1243739491/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CvJepVtJ5-n6lyez&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=434
579,2 likes,4 images,Pro Lite Road Bike,"1,998",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Size L Prolite Triandrun Frame
Prolite Carbon Fork
Prolite headset
Prolite stem
Bontragger Race Bar
Supacaz Bar Tape
Prolite seat clamp
Prolite seat post
Funn oioi saddle
Shimano 105 R7000 / 5800 mix 11s groupset
Litepro Lightweight pedals
Ridea custom built Carbon wheelset
Titanium Carbon skewers 
Continental Ultra Sport Tube and tyres

Recently fully serviced with brand new brakes, cables, housings and bottom bracket 
Rides super smooth and reliable
Price is slightly negotiable",N,NA,NA,Y,Sengkang MRT/LRT Interchange (NE16/STC),1.39153028,103.89538449,derp_terry,Joined 8 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,22,https://www.carousell.sg/p/pro-lite-road-bike-1239549141/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=mHKXp9ZD-f3OwFol&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2056
580,1 like,1 image,Fuji Altamira R800 for sale,"1,100",Well used,Meetup,6 hours ago,Road Bikes,Posted,Has minor flaws or defects.,NA,N,NA,NA,Y,Lakeside MRT Station (EW26),1.34426913,103.72071206,yesandnohaha,Joined 2 years ago,NA,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/fuji-altamira-r800-for-sale-1244492089/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=7
581,15 likes,6 images,Giant Talon 29er,470 480,Like new,Meetup,1 week ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Giant Talon L frame size with free helmet, bike bag, excellent front and rear lights. Good as new. See to appreciate. Barely used",N,NA,NA,Y,BLK 290C BUKIT BATOK ST 24Keming Primary SchoolSee 1+ locations,1.34948152,103.75785604,re_ta,Joined 7 months ago,Very Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/giant-talon-29er-1231923615/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=b1FV8RBgwscmiZ5G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=763
582,31 likes,10 images,Conalgo C40 with modern components,"2,500",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",,N,NA,NA,Y,Derek Bicycle Services Pte Ltd,1.28095415,103.82306032,derekler,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,63,https://www.carousell.sg/p/conalgo-c40-with-modern-components-1239814344/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PgnviL6ynblPIHtG&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1970
583,4 likes,1 image,Focus max izalco classic rim brake with raw carbon paintwork,"2,500",Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"Shimano 105, used to be Dura ace but swapped out 
Full bike 
Comes with generic 50mm carbon wheels. 

As good as new, no scratches. View to understand the condition better 

Reason for selling: another new bike day 

View at kovan ",N,NA,NA,Y,Kovan MRT Station (NE13),1.36027861,103.88529062,bicyclemerchantling,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,4.9,122,https://www.carousell.sg/p/focus-max-izalco-classic-rim-brake-with-raw-carbon-paintwork-1238102243/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=V7GZdavnv2YvW1ug&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2534
584,3 likes,1 image,Sale/Trade:  2020 S-Works Tarmac SL6 (Size 52),"11,500",Like new,Mailing,6 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Planning to ship this bike to Australia however I am putting it up for sale or trade if there are any interests.

Here are the specs:

- SRAM RED eTap AXS 2X HRD Hydraulic with Power meter
- Roval CLX 50
- Keo look blade titanium ceramic
- S-Works Power Saddle Titanium Rails
- Arundel Carbon Bottle Cage

Note:
You may need to replace the handlebar tape.

For trade, I am keen to trade with watches of similar value e.g. JLC, Glashutte, Girard Perregaux, Grand Seiko, Panerai etc.

Hit me up for a chat. Thank you.",Y,Custom courier Free,6 working day(s),N,NA,,,maf10s0,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,113,https://www.carousell.sg/p/sale-trade-2020-s-works-tarmac-sl6-size-52-1243285750/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=omN_uxru5foZSL37&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=663
585,15 likes,5 images,Rockrider bicycle,110,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,NA,N,NA,NA,Y,Riverbank,1.39525841,103.88176787,supriyasonawane,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,9,https://www.carousell.sg/p/rockrider-bicycle-1242631480/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PYa5rEUXrw89eeyL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=844
586,2 likes,3 images,D light Set,45,Brand new,Meetup,3 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BN in packaging
CG-211WR Model Number

Specs:
▌ FRONT LIGHT : CG-211W
Size: 48 × 28 × 21 mm
Weight: 19.2 gram
LED: 2 SMD White LED
Battery: Rechargeable lithium-ion polymer battery
Run Time: 2 hrs (Super Bright) / 4 hrs (Boost) / 7 hrs (Constant) / 18 hrs (Flashing)
Bracket: FB05, fit Ø19-32 mm

▌ REAR LIGHT : CG-211R
Size: 41.5 × 28 × 21 mm
Weight: 16.2 gram
LED: 3 x 0.12 Watt Red LED
Battery: Rechargeable lithium-ion polymer battery
Run Time: 2.5 hrs (Super Bright) / 5 hrs (Constant) / 30 hrs (Flashing) / 15 hrs (Daytime Flashing)
Bracket: RB05, fit Ø19-32 mm

Cash Paynow Accepted/ Pickup at 540246",N,NA,NA,Y,Blk 245 Compassvale Road,1.39322276,103.89915433,ibuyfast,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,24,https://www.carousell.sg/p/d-light-set-1243985746/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=SVxlLDXiQpXS6wqS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=301
