,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
175,14 likes,10 images,"Scott Metrix 20 (2022), Size L","1,500 1,599",Lightly used,Meetup,Yesterday,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Lightly used Scott Metrix hybrid bike in size L. Beautiful green shade, and super light weight for a flat bar hybrid bike (~10.5kg). Bought in May 2022, and only done around 260 km, road on park connectors and green corridor.

Items listed in the last 4 pictures are free giveaways 

1) Scott Syncros bike stand worth SGD 80
2) Kask black helmet (Size L)
3) Portable number lock
4) Invisible stand to park while on a ride

Full specifications here**: ",N,NA,NA,Y,22 Wilby RoadTessarina condo around wilby road or nearby MRT station in downtown/blue line (Sixth Avenue or King Albert Park),vb.saan,Joined 5 years ago,Very Responsive,Verified,1,0,1,5.0,48,https://www.carousell.sg/p/scott-metrix-20-2022-size-l-1230759760/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=eMHu6E52kVSuPVld&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=607
177,75 likes,6 images,Specialized Tarmac SL6 expert ( 54 ) SRAM eTap w Powermeter,"4,288",Well used,Meetup,1 month ago,Road Bikes,Bumped,Has minor flaws or defects.,"Specialized SL 6 Expert (Fact 10r same carbon as current SL7) size 54. Upgraded with SRAM Force AXS etap 2 x 12 speed (172.5 crank length, 48/35 chain ring and 10-28 cassette), Sram/Quarq Powermeter, Vision metron SL40 w/ GP5000 tubeless and Fizik Arione R3 saddle/Swork power saddle.

original spec bought  in March 2019 from tay junction. 
",N,NA,NA,Y,Paya Lebar MRT Interchange (EW8/CC9),dmateo,Joined 5 years ago,Very Responsive,Verified,1,1,1,5.0,24,https://www.carousell.sg/p/specialized-tarmac-sl6-expert-54-sram-etap-w-powermeter-1140905326/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=9zqmd_zhxRb9REbB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2531
178,3 likes,1 image,"20 Inch Mini Velo Black Green Pink Lightweight Bicycle 20"" Road bike  Disc brake Hybrid bike thermal "" 20 seat lady children 27.5 29 mesh child 24 26 food delivery front rack baby seat kid inch bag 16 adult WHATSAPP 89501850",220,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"SG INSTOCKS

Self collection / viewing by appointment
89501850 wa.me/6589501850

🏠 Home Delivery 🏠
Delivery Fees：

• High Carbon Steel Frame 
• Wheel: 20""""
• Single Speed Gear
• Disc Brakes
• Weight: approximately 10kg
• Measurement: 140 x 85cm
• Seat height: 70-90cm
• Handlebar Height: 85cm
• Able to carry up to 120kg
• Suitable for 140-175cm

You can also visit:
www.dashlab.sg for purchase or more products.


 
 

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,ridestudio,Joined 4 years ago,Not Responsive,Verified,1,0,1,4.6,21,https://www.carousell.sg/p/20-inch-mini-velo-black-green-pink-lightweight-bicycle-20-road-bike-disc-brake-hybrid-bike-thermal-20-seat-lady-children-27-5-29-mesh-child-24-26-food-delivery-front-rack-baby-seat-kid-inch-bag-16-adult-whatsapp-89501850-1236987816/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=T2ft2VZWaw8P1_s6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2648
179,6 likes,1 image,Makeraley 14 Speeds Road Bike,250 300,Well used,Meetup,5 days ago,Road Bikes,Bumped,Has minor flaws or defects.,"Condition : 7/10
Bought from local store
2x7 Speed
Frame : Aluminum 43.2cm
Brake : Disc Brake 
Tire : 700 x 25c
Crank : 170mm
FD and RD : Shimano A050
Reason to sell : want to switch to foldie (Hitto/Java/ Camp etc). Willing to do trade in if anyone have foldie to let go. 
*Roadbike was well used, no accidents except for some scratches.
** Accessories not included",N,NA,NA,Y,Punggol MRT/LRT Interchange (NE17/PTC),kenneth1979,Joined 5 years ago,Not Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/makeraley-14-speeds-road-bike-1229108604/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rImwtcmEbdcsmYDB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=268
180,Like,1 image,"Road bike fixie Mountain bike Aluminum Alloy Bike Stem Riser   baby thermal kid food delivery front bag seat adult lady 29 mesh 24 seat "" WHATSAPP 89501850",15,Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"🤙For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg


Self collection /  Delivery +$5
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) 



Specifications :

Material : Aluminum Alloy

Color : Black



Self collection / viewing by appointment
   89501850 wa.me/6589501850

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat



GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,littlekay.sg,Joined 2 years ago,Not Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/road-bike-fixie-mountain-bike-aluminum-alloy-bike-stem-riser-baby-thermal-kid-food-delivery-front-bag-seat-adult-lady-29-mesh-24-seat-whatsapp-89501850-1241956114/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0ysmoC39FqmxkP06&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=688
181,11 likes,10 images,Cheap Xtreme Brand Road Bike Bicycle,250,Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Cheap road bike bought from Qoo10 (fulfilled by local retailer - I think it's cycle bicycle Pte Ltd) for $530++ original price. 

Some rusty parts and weathering of plastic parts but doesn't affect functionality of the bike. Buyer need to replace handle grip. I have replaced with new tyres and only used once since. Threads are like new and good. Selling the bike due to under-use. 

Negotiable for serious buyers. Good for people who wanna try road biking but does not want to commit to expensive bikes at the start. 


Description:
Full Aluminium Road Bike 16 Speed
-Shimano Claris (High Grade Shimano Gear System)
- Size : 700 x 23C (Quick Release)
-Weight: 10.1kg

From the listing:
This economical ALUMINIUM road bike features Shimano Claris road integrated shifters and dual brake levers for convenience. It has mount points on the frame for a rear rack, this bike is an excellent commuter
All NEW 2015 model with 16 Speeds and Shimano road integrated shifters.
We've listened to feedback from riders and have introduced some significant upgrades to the 2015 model. We've replaced the downtube shifters with an updated Shimano road integrated shifters - this allows you to change gears when riding!

 The best part - the price is reasonable!",N,NA,NA,Y,Kovan Heartland Mall,tcydennis,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,18,https://www.carousell.sg/p/cheap-xtreme-brand-road-bike-bicycle-1240678797/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sOeyzyjXT0UVCDvc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1195
182,12 likes,9 images,Polygon Helios C4,400,Heavily used,Meetup,1 week ago,Road Bikes,Posted,Has obvious signs of use or defects.,"Heavily used Polygon Helios C4 bike for sale.
Hasn’t been riding this for over 1.5 years.
Condition not as good. Selling it cheap.
Not ready to ride.",N,NA,NA,Y,Blk 239 Compassvale Walk,our.little.talk96,Joined 7 years ago,Mostly Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/polygon-helios-c4-1241857718/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0ysmoC39FqmxkP06&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=719
183,20 likes,7 images,Giant TCR Advanced Disc 1 Pro Black Chrome,"3,200",Brand new,Meetup,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Frame : Giant TCR Advance Pro Disc 1- Carbon
Condition : Brand New 
Frame size Available : XS,S ML , L
Groupset : Shimano Ultegra R8020 11 Speed Disc  
Wheelset : Giant PR-2
Price : $3200

We are BikeMartSG where we sell premium bicycle products at the most affordable pricing in Singapore.

Address : 140 Sims Avenue, Singapore 387462
Hours : Monday to Saturdays, 12pm to 7.30pm
",N,NA,NA,Y,Bikemart SG Pte. Ltd.,bikemartsg,Joined 5 years ago,Very Responsive,Verified,1,1,1,5.0,184,https://www.carousell.sg/p/giant-tcr-advanced-disc-1-pro-black-chrome-1237959114/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=zFGamB3pInfeF0nv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2197
184,20 likes,5 images,Cervelo C-Series | All Round Endurance Road Bike | Size 51 | Fast and Smooth,"3,650",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Sale 🔥🔥🔥

*Cervelo C2* All rounder Road bike 
If you’re looking for a bike that handles both the daily commute and epic rides on the weekend, the C2 is a great choice. It combines Cervélo’s high performance pedigree with more relaxed geometry, wider tires, and a vibration-damping frame for an affordable and versatile bike.

The C2 will encourage you to keep racking up the miles. Our Endurance Fit riding position is designed for riders who want to ride for longer; the frame is tuned to smooth road vibrations; and wider tires (up to 32mm wide) increase comfort and traction.

The C2’s user-friendly features include: disc brakes compatible with all commonly used calipers and rotor sizes; thru axles for improved alignment and safety; and a down tube guard and chain stay protector to help prevent damage on mixed surfaces.

The lighter the bike, the easier it is to keep moving. The C2’s carbon frame is engineered to prioritize light weight and vibration-damping. That means a bike that’ll dance up the hills and feel comfortable all day long.

Size 51 frame
Upgrades with 
Aero Handle bars 
FSA CF Stem 
FSA Gossamer Crankset 
FSA K-light Seatpost 
Newly changed chain FSA 
Genuine Zipp 303s wheelset with Tubeless tires just pumped sealant 
Shimano 105 7020 Group set 
Ciclovision bartape (new ) 
Bike is well taken care off 
Quiet and smooth 
Fast and comfortable 
Its versatile bike for straight or climb 
And its fun to ride 
I am 175cm in height but geometry is perfect for me 
Uncut steerer tube and lots of rooms for adjustments 

Tags: Cervelo , Not Trek , Specialized , Bianchi , BMC , Colnago , Giant , Polygon , Sworks , Ridley",N,NA,NA,Y,Queensway Shopping Centre,happyfindsSG,Joined 8 years ago,Not Responsive,Verified,1,1,1,4.6,37,https://www.carousell.sg/p/cervelo-c-series-all-round-endurance-road-bike-size-51-fast-and-smooth-1240412059/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=o8cINkyfaOmgUhmL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1309
185,9 likes,3 images,Road Bike,450,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Tampines MRT Station (EW2/DT32)Singapore University of Technology & Design (SUTD)See 1+ locations,jeremy_lee_HK,Joined 4 years ago,Mostly Responsive,Verified,0,0,1,NA,NA,https://www.carousell.sg/p/road-bike-1240064830/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=vq2gb6z6HhwNnN1u&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1442
186,13 likes,2 images,Colnago C64 42s / Full Bike ,"11,600",Like new,Meetup,Yesterday,Road Bikes,Bumped,Used once or twice. As good as new.,"Selling as full bike (without pedals + bottle cages). DM me if you’d want to buy some parts of the bike, will consider selling. 

In excellent condition without any prior crashes. Almost brand new condition. 

What’s for sale -
1. C64 Frame Size 42s
2. Campagnolo 12-speed Super Record EPS groupset w/ 165mm crank, 52/36 & 11-32T
3. Bora Ultra WTO 45 Wheelset fitted with Vittoria Corsa Graphene 26mm tyres
4. Colnago 80mm stem
5. Ceramic Speed BB 
6. Front and Rear Lights
7. Disc Rotors front and back
8. Mcfk Aero Handlebar
9. Selle Italia SLR Saddle
10. Garmin mount 

What’s excluded - 
1. Favero Assioma Pedal Power Meter
2. Silca Bottle Cages (Black)


",N,NA,NA,Y,Jalan EunosRobertson Edge,gienne,Joined 7 years ago,Very Responsive,Verified,1,0,1,4.9,145,https://www.carousell.sg/p/colnago-c64-42s-full-bike-1235754074/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VeufujlyZhqkROXO&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=119
187,63 likes,8 images,CANYON Aeroad CF SLX 6.0 - Ultegra Groupset - Size M - Full Carbon Aero Roadbike,"2,800",Lightly used,Meetup,1 month ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","CANYON Aeroad CF SLX 6.0
2016 stealth - asphalt grey
Size - M
Stem length - 110 mm
Ratio Casette 11-28 11S

Full Carbon Aero bike
Full Ultegra group set
Includes ultegra pedals",N,NA,NA,Y,Samudera LRT Station (PW4)Northshore Plaza I,stephen.c.,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,17,https://www.carousell.sg/p/canyon-aeroad-cf-slx-6-0-ultegra-groupset-size-m-full-carbon-aero-roadbike-1214710402/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=9zqmd_zhxRb9REbB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2536
188,9 likes,2 images,Giant integrated carbon handlebar SLR,450,Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"Less than 2 months old from Tay Junction. Selling because it’s the wrong size for me. 

400 x 110

Heavily discounted. ",N,NA,NA,Y,Lorong Ong Lye Open Field,xtenx,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,117,https://www.carousell.sg/p/giant-integrated-carbon-handlebar-slr-1236592095/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=T2ft2VZWaw8P1_s6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2672
189,11 likes,2 images,Raleigh road bike,300 320,Brand new,Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"meet up pioneer mrt
700c wheel size 
frame 19""
fast deal 280
meet up pioneer mrt
delivery accepted",N,NA,NA,Y,Bedok MRT Station (EW5)Kaki Bukit MRT Station (DT28)See 1+ locations,hellolaisupportwo,Joined 3 years ago,Very Responsive,Verified,1,1,1,4.6,16,https://www.carousell.sg/p/raleigh-road-bike-1239264764/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LVkAvajBYMG4mYA1&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1671
190,11 likes,3 images,Trek Madone SLR7 2022 in Prismatic Black size 52,"10,500",Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Stock Parts:
Size 52 gen 6 SLR frame
800 Series OCLV Carbon
Bontrager Aeolus Pro 51 Wheelset
Shimano Ultegra Di2 12Speed Groupset
Trek Madone aero VR-CF stem and Handlebar 

Bike bought May 2022 (can provide reciept)

Total Milage: 3000Km

Rfs: changing bike",N,NA,NA,Y,Sengkang MRT/LRT Interchange (NE16/STC),jamickx,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,49,https://www.carousell.sg/p/trek-madone-slr7-2022-in-prismatic-black-size-52-1242566627/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=_0vAGoVxPYOEhKji&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=354
191,19 likes,6 images,Scott Speedster 35 Road Bike,400,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Rarely used Scott Contessa Speedster Road Bike for sale, if you are looking at a reputable brand entry level bike. Comfortable geometry and can easily do above 20kmh despite Alu frame and wheels. Wife' bike, used less than 5 times. 

💡Frame: Aluminium
💡Groupset: Sora 9 Speed 
💡 Wheelset: Syncros Aluminium Wheelset
💡 Size: S (suits height 163 to 170cm)

Please feel free to PM if keen. 

Selling cheap as shown.",N,NA,NA,Y,Boon Keng MRT Station (NE9),lobanglisting,Joined 5 years ago,Very Responsive,Verified,1,0,1,5.0,48,https://www.carousell.sg/p/scott-speedster-35-road-bike-1240698723/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sOeyzyjXT0UVCDvc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1186
192,Like,1 image,"20"" Foldies 20 inch folding bike foldable bike mountain bike foldable 6 Speed adult Children child seat inch rack 27.5 kid 26 20 seat thermal front food delivery 29 children WHATSAPP 89501850",190,Brand new,Mailing,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



6 Speed $190

20"""" Wheel size
Weight: approximately 10kg
Suitable for height 135-175cm


Other information:
√ Can bring to the MRT, Public transport
√ Can keep nicely in Your Car boot
√ Ergonomically-designed Adjustable seat post
√ High quality tires   
√ Electrostatic Spray painted (Water & Dust Proof coated)
√ Able to carry up to 120kg


You can also visit
➡️ www.dashlab.sg for purchase or more products. 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,lin-shop,Joined 2 years ago,Not Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/20-foldies-20-inch-folding-bike-foldable-bike-mountain-bike-foldable-6-speed-adult-children-child-seat-inch-rack-27-5-kid-26-20-seat-thermal-front-food-delivery-29-children-whatsapp-89501850-1238821400/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Kc5ysDvepXtYCCif&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1940
193,20 likes,2 images,Cervelo S5 2021 (fast deal),"11,888",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"2021 Cervelo S5 (Disc)
Color: Chameleon
Size: 51 (168cm and above)

Groupset: Ultegra DI2 R8070
Rotor Qrings Oval (carbon)
Crank: Rotor Aldhu (carbon)
Pedals: Favero Assioma Duo Power Meter
Wheelset: Vortex N4 (carbon)
Tires: Continental Grand Prix 5000 str (tubeless)

*Good as new, bike is full carbon weighing less than 7kg.

*PM to offer

*Can trade to Rolex (can also topup)",N,NA,NA,Y,Paya Lebar MRT Interchange (EW8/CC9),Bumble.Bee14,Joined 1 year ago,Very Responsive,Verified,1,0,1,4.5,8,https://www.carousell.sg/p/cervelo-s5-2021-fast-deal-1239973897/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DWuVEH8SW9O4pWnh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1460
194,18 likes,4 images,Shimano shoes with cleats,125,Brand new,Meetup,2 months ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Brand new.
Bought wrong size
euro 44
pls refer to size chart",N,NA,NA,Y,Choa Chu Kang MRT/LRT Interchange (NS4/BP1)Jurong Lake Gardens,salesbykl,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.9,55,https://www.carousell.sg/p/shimano-shoes-with-cleats-1229736022/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=YF92fYnGgTRix20Y&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1172
195,Like,2 images,Fixed gear brandless pls buy,230,Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"whole bike 230 fast deal or trading but i only trading a tsunami,skream,engine 11",N,NA,NA,Y,Playground @ 339ASun Plaza,arshillifa81663,Joined 1 month ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/fixed-gear-brandless-pls-buy-1243121756/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gYCyoMW4wGEPd65k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=50
196,Like,1 image,"10kg! - Lightweight 16 inch 6 Speed Gear Sanhm Foldable bike Foldies Alloy Children Kid Adult adult mesh seat bag kid rack seat 24 26 front "" lady child 16 27.5 baby food delivery 20 children 29 thermal inch WHATSAPP 89501850",190,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 




➡️ 10KG
➡️ 6 Speed Gear
➡️ 16"""" Wheel 
➡️ Ultralight Body Frame 
➡️  Gift 🎁 


Please whatsapp for inquiry 😊
🤙
🤙 wa.me/6589501850
🤙 wa.me/6589501850
🤙 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,hyperk,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/10kg-lightweight-16-inch-6-speed-gear-sanhm-foldable-bike-foldies-alloy-children-kid-adult-adult-mesh-seat-bag-kid-rack-seat-24-26-front-lady-child-16-27-5-baby-food-delivery-20-children-29-thermal-inch-whatsapp-89501850-1238132217/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=54yBYGhjNW-jy4Qb&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2099
197,55 likes,4 images,SALE! NOMAD OWL - 26 x 2.00 Road City Bike Shimano 3 x 9-speed 27-speed Rear Rack Integrated Rechargeable Front Rear Light Disc Brake Matte Black,599 699,Brand new,Meetup,21 hours ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"✅ In Stock

AVAILABILITY
1) Matte Black ✅
2) Silver ❌

❗ Note: Prices are fixed and non-negotiable.",N,NA,NA,Y,10 Jalan Kilang159410,twotired,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,193,https://www.carousell.sg/p/sale-nomad-owl-26-x-2-00-road-city-bike-shimano-3-x-9-speed-27-speed-rear-rack-integrated-rechargeable-front-rear-light-disc-brake-matte-black-1111253033/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gYCyoMW4wGEPd65k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=8
198,10 likes,8 images,Upgraded Specialized Diverge Base Comp Gravel 2021 Size 56,"3,249",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Specs:

- Size 56 (suitable for 170cm and above.)
- Sram Apex 11s Groupset
- Specialized Future shock (Gravel bike with suspension? Hell of a comfy ride.)
- Rolf Prima Ares 4LS Wheelset ($2000)
- Serviced 8 July 2023.
- Bike retailed for $4500 with stock Alu wheels so you’re getting > 50% off retail

Not in a rush to sell. If i ignore, you know why",N,NA,NA,Y,Ban Teck Han building,clearingmyinventory,Joined 6 years ago,Very Responsive,Verified,1,1,1,4.8,127,https://www.carousell.sg/p/upgraded-specialized-diverge-base-comp-gravel-2021-size-56-1241858427/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0ysmoC39FqmxkP06&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=718
