,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
184,48 likes,3 images,cboardman Carbon Fibre Frame,500,Lightly used,Mailing,2 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.",NA,Y,Same day delivery S$4,Within 1 working day,N,NA,,,flymetothemoon6900,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/cboardman-carbon-fibre-frame-1237780601/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fmdU8BW1QNlmvc6V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1752
185,15 likes,10 images,Lemond Vintage Road Bike,"1,100",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Lemond 97' alpe d'huez
Size 56cm , 2 X 8 speed
Handbuilt in USA

Fork/Headset:
Lemond alpe d'huez
Crankset/Bottom Bracket:
Campagnolo mirage
Derailleurs/Shifters:
Campagnolo mirage
Handlebars/Stem:
System 2 components bar/ Profile design H20
Saddle:
Tecno Dynamica
Brakes:
Campagnolo mirage
Front Wheel/Hub/Tire:
Mavic cxp90/Campagnolo/ Michelin
Rear Wheel/Hub/Tire:
Mavic cxp90/Campagnolo/ Michelin",N,NA,NA,Y,Singapore / Singapura / 新加坡 / சிங்கப்பூர் (Singapore),1.29095597,103.85221481,eighty7,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,29,https://www.carousell.sg/p/lemond-vintage-road-bike-1239361085/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fE_PmI5gsJMfuo-b&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2110
187,3 likes,10 images,Road Bike (Lapierre Sensium 300),"1,800",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","🚵🏼 Road Bike (Lapierre Sensium 300) 

Full Carbon Frame + aluminium wheels (Mavic) 🔥🔥

This model is pretty rare in the market now and you will likely not see a similar model riding the same as you 😏  

Pretty under utilised + Priced super affordable and great for beginners that do not wish to spend a bomb on a light weight roadie :)

Super light weight too at under 9KGs!!  😱😬

Carbon frame made in Taiwan not China! This is a quality product bike though the model is old. Frame/geometry is less aggressive and easy on the posture

I have taken good care of this road bike, all parts are original, only changed tires once.
Saddle is original as well, only changed to cleat paddles + cateye front/rear lights (expensive) + a cute bell at the side

Item that needs changing could just be the brake hoods and tires and it’s ready to FLY ⚡️⚡️

BONUS- i can even add in a FOC EVOC pack + Shimano Cleat Shoes (if it fits you)

Bike Size - 52cm 
Suitable for height 170-185cm

Price - $1800 only
Location - Bedok North Mrt exit C",N,NA,NA,Y,Bedok North MRT Station (DT29),1.33453337,103.9187325,underwaterforest,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,352,https://www.carousell.sg/p/road-bike-lapierre-sensium-300-1240467654/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fmdU8BW1QNlmvc6V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1772
188,7 likes,3 images,Cycling shoes Shimano RP5 size 43,55 75,Well used,Meetup,1 month ago,Road Bikes,Posted,Has minor flaws or defects.,"Shimano RP5 well used . Still have clip on ,I have no screw to remove it, highly recommend to change the clip. Will clean it up for you if ur interested! Size 43",N,NA,NA,Y,Jurong East MRT Interchange (NS1/EW24),1.33336249,103.74236022,jumpingjiveandstuff,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,4.9,15,https://www.carousell.sg/p/cycling-shoes-shimano-rp5-size-43-1238578401/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PkeVFY9vEcrIDG9U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2346
190,12 likes,5 images,BMC Roadmachine Roadbike,"4,900",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size 54 (current rider 178cm)
Sram Etap AXS Rival
CRD501 Carbon wheelset (from Teammachine) 

Can consider Trade with Brompton Chpt3 V4 or V3


Negotiable but Low baller will be ignored",N,NA,NA,Y,Blk 126D Edgedale Plains,1.39355806,103.91093535,dovwell,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,1k,https://www.carousell.sg/p/bmc-roadmachine-roadbike-1241417119/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LcSLfmyp-7__plsS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1451
191,12 likes,1 image,For Sale Cervelo S Series,"9,800",Well used,Mailing · Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"FOR SALE

Cervelo S Series 2021
Size 56
Aero bike and weight optimised at about 8kg

Group-set
Ultegra Shifters Left and Right
Ultegra Cranksets 53/39 with 4iiii power meter on left crank arm
Dura Ace brakes front and rear
Dura Ace disc rotors front and rear
Dura Ace derailleurs front and rear
Dura Ace cassette 11-25
Dura Ace pedals
Aita Ceramic pulley wheels
BBinfinite bottom bracket

Wheel-set
Zipp 404 Firecrest hookless and tubeless only

Handle-bar
FSA K Force Compact Carbon 110 by 420mm shifter width

Please contact for more details.",Y,Standard delivery Free,3 - 4 working days,Y,Bright Hill MRT Station (TE7),1.36367796,103.83368075,martinong88,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,33,https://www.carousell.sg/p/for-sale-cervelo-s-series-1240499686/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fmdU8BW1QNlmvc6V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1761
192,Like,1 image,Road bike,300,Brand new,Meetup,2 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,Free delivery to your house ,N,NA,NA,Y,Redhill MRT Station (EW18)Kovan MRT Station (NE13),1.28972361,103.81690817,bigfatpug,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/road-bike-1244069651/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=SVxlLDXiQpXS6wqS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=283
193,2 likes,3 images,Dogma Pinarello,"15,000",Like new,Meetup,3 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Quote your price.
Used for only 325km.

Low ballers would be ignored



test water~",N,NA,NA,Y,Bedok North MRT Station (DT29)or at my convi,1.33453337,103.9187325,alphabet.a,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,23,https://www.carousell.sg/p/dogma-pinarello-1243958348/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=SVxlLDXiQpXS6wqS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=310
194,3 likes,5 images,🔥HOT SELLING🔥💥INSTOCKS💥 26 Inch Coaster brake Black Rim Wheel Bicycle | Free Wheel | Adult | Road Bicycle / Road Bike / Food Delivery  [1-3 Days Delivery].💥Goodmansg / Goodman / Good 💥 ☎️WhatsApp 82998491☎️.,160,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"VISIT US AT OUR OFFICIAL WEBPAGE:


",Y,Standard delivery Free,3 - 4 working days,N,NA,,,goodmansg,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,538,https://www.carousell.sg/p/🔥hot-selling🔥💥instocks💥-26-inch-coaster-brake-black-rim-wheel-bicycle-free-wheel-adult-road-bicycle-road-bike-food-delivery-1-3-days-delivery-💥goodmansg-goodman-good-💥-☎️whatsapp-82998491☎️-1239195199/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XOcjX40NGTj-vB1y&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2196
195,4 likes,3 images,Kids Bicycle,35 40,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Kids Bicycle- 
self collection",N,NA,NA,Y,The Makena Condo,1.29735995,103.89447619,kish1313,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,80,https://www.carousell.sg/p/kids-bicycle-1240339819/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=BOW7RK1_OHkCvLyI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1818
196,Like,1 image,"BRAND NEW IN BOX! In stock/88pieces/big size/Kids toy/children’s toy/big   lady seat 24"" 20"" 29 children food 26"" rack thermal delivery inch 27.5 adult 16"" baby bag Put kid child mesh seat WHATSAPP 89501850",80,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"🤙For fast reply, please whatsapp 8950 1850 for purchase.

Self collection /  Delivery +$10
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) 



MORE PHOTOS:
 bit.ly/3ZTzFGk

Includes: 88 accessories
Size: H94.5 x L 70 x W31.5cm



🤙For fast reply, please whatsapp 8950 1850 for purchase.

Self collection /  Delivery +$10
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) ",Y,Standard delivery S$30,3 - 4 working days,N,NA,,,better-bikes,Joined 4 years ago,Not Responsive,Verified,NA,NA,NA,4.6,9,https://www.carousell.sg/p/brand-new-in-box-in-stock-88pieces-big-size-kids-toy-children’s-toy-big-lady-seat-24-20-29-children-food-26-rack-thermal-delivery-inch-27-5-adult-16-baby-bag-put-kid-child-mesh-seat-whatsapp-89501850-1238031307/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EO-DMEZWhyGo9GoT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2618
197,Like,6 images,Giant OCR,800,Lightly used,Meetup,Yesterday,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Giant OCR road bike for sale. looking for fast deal. any qns pls pm,N,NA,NA,Y,Blk 290A Bishan Street 24,1.35717732,103.84370094,eznames,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,4.8,40,https://www.carousell.sg/p/giant-ocr-1244304551/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AKenagH3WyunJ-Yr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=147
198,15 likes,3 images,Trek Speed Concept 7.5,"1,900",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Size S

10 Speed Shimano

Saddle: ISM Prologue
Stem: 90mm Carbon Stem
Handlebar: 400mm Carbon Handlebar
Pedals: Shimano SPD Clipless Pedals

Wheelset: Avian 40mm Carbon Wheelset
Tyres: Vittoria Corsa G 25mm

Groupset:
Shimano Dura Ace Brake Lever
Shimano 105 Brake
Shimano Ultegra Crank
Shimano Ultegra Front Derailleur
Shimano 105 Rear Derailleur

",N,NA,NA,Y,Blk 421 Bukit Batok West Avenue 2Bukit Gombak MRT Station (NS3),1.36253956,103.74527979,21_chris,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,4.9,61,https://www.carousell.sg/p/trek-speed-concept-7-5-1242364048/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=8PEFzVC8osLOTyOH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1050
199,4 likes,1 image,Bicycle,100,Well used,Meetup,21 hours ago,Road Bikes,Posted,Has minor flaws or defects.,Come with helmet and phone handle. Need to do some fix on bicycle,N,NA,NA,Y,Khatib MRT Station (NS14)Yishun MRT Station (NS13),1.41691478,103.83301829,jo.chen777,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,3.3,1,https://www.carousell.sg/p/bicycle-1244363221/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Rcv-b6pDaCver96S&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=100
200,20 likes,7 images,Giant TCR SL1 2021 - Size M,"1,500",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Giant road bike for sale in size M for you to start your cycling journey.
will fix 170-180ish cm boys

Bike in great condition, well taken care of.
Serviced the front&back derailleur back in Feb 2023 for smoother shifting.
with new bar tape!

Groupset
Shimano 105 group set, best bang for buck within this price range and easy to maintain.
2x11 speed

Wheelset & tyres
-Giant PR3, slightly deep wheels
-Conti 5k tyres (25mm) with Vittoria Competition latex inner tubes.

Items that are not included:
- Comp Mount
- Pedal (Will switch to another)
- Stem (Will switch to another)
- Saddle (Will switch to another)
- Sensors (might provide cadence sensor if price is met)

Feel free to PM if interested, best price seen around!

fast deal for 1.4k",N,NA,NA,Y,Blk 150 Yishun Street 11,1.43110855,103.83351646,heretoseen,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,4.9,17,https://www.carousell.sg/p/giant-tcr-sl1-2021-size-m-1240303322/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=BOW7RK1_OHkCvLyI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1835
201,Like,1 image,"WITH GEAR Vmax 20"" Foldable Bike folding bike 6   fixie mesh  rack bicycle thermal bag food delivery 16 20 24 26 27.5 29 inch "" 700c lightweight hybrid bike lock accessories child baby seat  WHATSAPP 88918377",190,Brand new,Mailing,2 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"✅FREE ASSEMBLY  
✅BEST SELLING on Lazada/Qoo10/Shopee (Gearlook)

Offical WebPage:
www.gearlook.sg/

Shopee:
bit.ly/35PeBa5


Contac➡️  8891 8377

Measurement:
Weight: approximately 14kg
Suitable for height 135-175cm
Length: 150cm
Seat height: 79-96cm
Handlebar height: 95-105cm
When folded: 80*65*45cm
6 speed gear


Other information:
√ Can bring to the MRT, Public transport
√ Can keep nicely in Your Car boot
√ Ergonomically-designed Adjustable seat post
√ High quality tires   
√ Electrostatic Spray painted (Water & Dust Proof coated)
√ Able to carry up to 95kg


Add on Accessories: 
Two led light $8
Bell at $3
Lock $10
Universal Bike Phone Holder $10
Pump $6
(All 5 ACCESSORIES above for $30)

Add on: Basket $18
Add on: Helmet $23

For FRONT Child Seat $50 here: 
sg.carousell.com/p/285967271 


",Y,Standard delivery S$15,3 - 4 working days,N,NA,,,yomobike,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,4.8,5,https://www.carousell.sg/p/with-gear-vmax-20-foldable-bike-folding-bike-6-fixie-mesh-rack-bicycle-thermal-bag-food-delivery-16-20-24-26-27-5-29-inch-700c-lightweight-hybrid-bike-lock-accessories-child-baby-seat-whatsapp-88918377-1244105923/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=pFcsFvDdlwJuiL3z&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=269
202,26 likes,7 images,Twitter Sniper pro carbon frame on Tiagra hydraulic R4720 52cm,"1,000",Well used,Meetup,4 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Twitter - Sniper Pro 52cm
Tiagra Hydraulic groupset R4720
Rider needs to be 175cm to 180cm",N,NA,NA,Y,Kopitiam (Bukit Batok),1.344466,103.746616,rexxon701,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,19,https://www.carousell.sg/p/twitter-sniper-pro-carbon-frame-on-tiagra-hydraulic-r4720-52cm-1238718456/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PkeVFY9vEcrIDG9U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2300
203,1 like,1 image,"Shimano Gear , MTB Rover, With Suspension 26 inch 21 Speeds Mountain Bike MTB 26"" Bicycle 27.5 seat seat adult kid 20 food delivery children bag child inch rack lady "" WHATSAPP 89501850",229.40,Brand new,Mailing,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 








- Aluminium Frame
- 21 Speed Shimano Gear Set 
- Suitable for 150 - 190cm 
- Wheel: 27.5""""
- Front suspension
- Disc Brake
- Max Load: 150kg 

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery Free,3 - 4 working days,N,NA,,,bettercycle,Joined 2 years ago,Not Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/shimano-gear-mtb-rover-with-suspension-26-inch-21-speeds-mountain-bike-mtb-26-bicycle-27-5-seat-seat-adult-kid-20-food-delivery-children-bag-child-inch-rack-lady-whatsapp-89501850-1241459705/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gMRLCAAd4x5OVnEu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1530
204,9 likes,2 images,Wahoo KICKR Snap trainer,448,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","In working condition
Able to link up with wahoo app
Selling because No time to cycle ",N,NA,NA,Y,CarparkBlk 635A Pasir Ris Drive 1 MSCP (No. PRPM33),1.3766141,103.94016595,heyhohoho,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,48,https://www.carousell.sg/p/wahoo-kickr-snap-trainer-1232258550/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=r2e0CzDL4Eoew7Kc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=466
205,2 likes,1 image,"Shimano gear 21 speed 26"" Wheel Begasso Foldable mountain bike MTB 21 speed baby 16"" kid thermal lady food 29 delivery child children inch 27.5 24"" mesh WHATSAPP 89501850",200,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 




➡️ Shimano Gearset
➡️ 26 Inch Wheel
➡️ Fork Front Suspension
➡️ 21 Speed Gear
➡️ Mechanical Front & Rear Disk Brake System
➡️ Fast Clip Seat
➡️ Ultralight Body Frame


You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,,,lin-shop,Joined 2 years ago,Not Responsive,Verified,NA,NA,NA,4.6,9,https://www.carousell.sg/p/shimano-gear-21-speed-26-wheel-begasso-foldable-mountain-bike-mtb-21-speed-baby-16-kid-thermal-lady-food-29-delivery-child-children-inch-27-5-24-mesh-whatsapp-89501850-1238819894/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=7BjN4cUt6cUbP5J4&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2378
206,11 likes,4 images,"Canyon CF SL 7 2021, Size L – Great Condition and Fully Serviced","3,300",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Seeking a passionate new owner for this 2021 Canyon CF SL 7, Size L. Recently underwent a full 700 SGD servicing in March 2023, breathing new life into the machine with a brand-new chain, brake pads, bearings, cables, tyres, brake calipers and more. All stock parts are intact, and only the bar tape has been customized for a unique touch.

The bike is in absolute perfect shape, having been loved and looked after with the utmost care. Regrettably parting with it due to an impending move from Singapore.

Check out the model specs here: ",N,NA,NA,Y,Stevens MRT Interchange (DT10/TE11),1.32017517,103.825852,mmicolas,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/canyon-cf-sl-7-2021-size-l-–-great-condition-and-fully-serviced-1237895182/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EO-DMEZWhyGo9GoT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2603
208,26 likes,4 images,LOOK 576 Aerodynamic Road Bike with Shimano Ultegra R8000 GS.,"2,150",Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Good Day, 

My Beautiful and Pre-loved LOOK 576 Aero road bike is up for sale:
Summary of specs: 

	1.	Frameset: 
		a.	Aero Dynamic
		b.	Carbon Fiber
		c.	Size – M. Older models have smaller geometry compared to framesets released in 2019 and later. 
			Take Note: I stand 170 cm or 5’7” and the frame perfectly fits on me.
		d.	Bought directly from KH cycle bike shop (Distributor of LOOK bikes) in 2021. This was their old stock but never sold nor been used.
	2.	Group Set: Shimano Ultegra R8000. Rim Brake.
	3.	Wheelset: Novatec Hub 50mm 700c Clincher (Carbon Fiber).
	4.	Others: 
		a.	Carbon Fiber Aerodynamic Integrated Dropbar (Replacing of bar tape is optional).
		b.	Pedal - Shimano 105 SPD SL (newly bought).
		c.	KCNC Oversized Pulley Wheel and Cage.
		d.	Extra Rear Derailleur (new).
      e. Carbon Garmin Bike computer mount.
	6.	Freebie: Version 1 of TOOO Cam with box.
	7.  Miscellaneous:
		a.  Serviced every six to eight months.
		b.  Cleaned after every ride.
		c.  Never crashed.
		d.  Great Condition. My average usage is around 80km to 100km per week (sometimes none if I'm busy to ride).

	7.	RFS: Taking a short break from cycling before getting a new bike.
	8.  Meet up @ Yishun MRT Station or arrange for a free delivery if you live in northern part of the island.

How Much: S$2,150.00. Nego. If keen, DM me on this account or SMS/Call/WhatsApp/Telegram @ 90214971. Thank you.",N,NA,NA,Y,Yishun MRT Station (NS13)Free Delivery personally by me if you live in the Northern area.,1.42912496,103.83520369,rsumbeling,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,2,https://www.carousell.sg/p/look-576-aerodynamic-road-bike-with-shimano-ultegra-r8000-gs-1243347096/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=omN_uxru5foZSL37&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=621
209,327 likes,10 images,✨✨✨CHEAPEST ✨✨✨BIKE WASH AND SERVICING for Road bike/ TT Time Trial/ Foldable/ MTB Mountain Bike ,13,Brand new,Mailing · Meetup,3 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"We have over 800 reviews and 8 years of experience, deal with confidence!

ALL-NEW BICYCLE SERVICING IS OFFERED HERE!! BASIC SERVICING AT VERY AFFORDABLE PRICES, JUST DM US WITH YOUR QUESTIONS/ENQUIRIES

Offering Premium Bike Wash Services and bringing our Services to your doorstep and location. For all types of bicycles including MTB Mountain/Downhill/Trail Bikes, Road Bikes, Time Trial (TT) Bikes, Foldable Bikes and Fixies. 

Do book an appointment NOW! Slots going fast close to Year end, so contact us to wash your bike😊

Quality assured as seen from reviews😊. We guarantee an efficient premium service giving your bike a clean and fresh look! 

We will be using high quality Degreaser, Bike Cleaner and Lube from brands such as Muc Off, Finish Line and WD40 (Special Bike use) to ensure all parts will be working smoothly and efficiently.

Bike wash will include degrease, full wash down and lube up. Will dry immediately with towel after wash to prevent parts from rusting. 

Basic Cleaning:
- Standard Full Bike Clean and Wash down 

Road bike/ mtb - $15
2 bikes or more - $13 each (✨Value✨)

Deep Cleaning 
- Standard Full Bike Clean and Wash down
- Involves full degreasing, cleaning and re-lubing of drive train 
- In depth cleaning of small consumables such as chain, jockey wheels, tires etc 

1 Bike - $45 
2 Bikes - $40 each (✨Value)

Servicing 
STARTING FROM $45++ Only!!!🔥🔥🔥
- Most servicing is base on case by case, tell us your problems, we’ll fix it!

Located at Bishan Area. 

TRANSPORT TO YOUR LOCATION WILL BE BASED ON DISTANCE. 

Have had many customers who are satisfied with the service as evident from reviews. Service is charged with reasonable price as well.

Information about us:
- Official Authorised Carousell Business Corporate Merchant ✅
- Trusted retailer with over 700 reviews on Carousell ✅
- 8 years of experience in the bicycle industry, operating on multiple platforms ✅
- Supports National Athletes and works with local bike shops to make premium products affordable ✅able ",Y,Same day delivery Free,Within 1 working day,Y,Bishan MRT Interchange (NS17/CC15),1.35102087,103.84834903,Bikes.galore,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,862,https://www.carousell.sg/p/✨✨✨cheapest-✨✨✨bike-wash-and-servicing-for-road-bike-tt-time-trial-foldable-mtb-mountain-bike-1048738323/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=mHKXp9ZD-f3OwFol&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2018
