,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
240,1 like,2 images,CSPD Flag Jersey,90,Like new,Meetup,4 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"CSPD Flag Jersey 
Size S",N,NA,NA,Y,Blk 56 Cassia Crescent,vernon.lim.1,Joined 8 years ago,NA,Verified,1,1,1,5.0,9,https://www.carousell.sg/p/cspd-flag-jersey-1242768511/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=272
241,15 likes,2 images,s-works sl7 taiwan size 54,"2,600",Like new,Meetup,5 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"s-works sl7 taiwan set
size 54
2022-2023 quick step pro team colourways
shimano 105 r7025 groupset
magene pes powermeter 170/50
with magene exar db45 wheelset $2600
with elite 50mm wheelset $2100
without powermeter -$250（install back 105 crankset）
free lazer Genesis helmet size L",N,NA,NA,Y,Blk 75 Bedok North Road,gohshihuai,Joined 2 years ago,Very Responsive,Verified,1,1,1,5.0,20,https://www.carousell.sg/p/s-works-sl7-taiwan-size-54-1242529479/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=332
242,3 likes,1 image,CUBE C68,"14,000",Brand new,Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,NA,N,NA,NA,Y,Blk 183C Rivervale Crescent,blackangel9413,Joined 7 years ago,Very Responsive,Verified,1,1,1,4.9,119,https://www.carousell.sg/p/cube-c68-1239917776/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fDqalnGTdhwJaDLB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1444
243,Like,1 image,Kenda (700c*28-32c) Road Bike InnerTube 80L,5,Brand new,Mailing · Meetup,Henderson cresent,2 days ago,Posted,Never used. May come with original packaging or tag.,"clearing some rubber inner tube since preferring latex tube 
$5 each
$13 for 3

Valve length: 80mm
Material: Rubber
Suitable for 700C road tires
Fit for tires range 20C to 32C
Valve Type : Presta
Weight : 125g(80mm valve)

Pls self collect at Redhill 150101 
$2.4 for P&H within 2 working days 
",Y,Express delivery S$4,1 - 2 working days,Y,Henderson cresentMins walk from Redhill MRT!,yanhr2023,Joined 1 year ago,Mostly Responsive,Verified,1,0,1,5.0,12,https://www.carousell.sg/p/kenda-700c-28-32c-road-bike-innertube-80l-1243083802/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=42
244,30 likes,6 images,Colnago Superissimo Art Decor Frameset,"1,999",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Colnago Superissimo Art Decor Frameset
ST 48cm TT 52cm 
no rust no dent
come with Record Headset and colnago 100mm Stem and bottle cage",N,NA,NA,Y,Woodland,bititan_73.,Joined 5 years ago,Very Responsive,Verified,1,0,1,5.0,15,https://www.carousell.sg/p/colnago-superissimo-art-decor-frameset-1240198392/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=B7EI4Swj_Yf930cZ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1367
245,33 likes,5 images,Java Road bike,550,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling pre loved bicycle. 
Speed 700cc. 
Cycled only 3 times .  Wanna change different sport. 
10 speed . Gear 105 .  Price slight negotiable.  Self collect ",N,NA,NA,Y,Gek Poh Shopping Centre,jaheera,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,5,https://www.carousell.sg/p/java-road-bike-1242264222/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=452
246,2 likes,8 images,Factor O2 VAM Frameset Promo,"4,100",Brand new,Meetup,3 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Special Promo for O2 VAM!! 50% OFF retail price!! 

For promo items we don't take in trade in unless it's trade in from full price.

Limited stocks left. DM us for more info!!",N,NA,NA,Y,Rs Cycle,500rscycles,Joined 2 years ago,Mostly Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/factor-o2-vam-frameset-promo-1242988326/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=105
247,466 likes,6 images,Road bike hybrid bike mountain bike bicycle giant Merida java sava carbon fiber shimano,400,Brand new,Mailing · Meetup,2 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Ready stocks 

Road bike, hybrid bike, mountain bike, foldable bike available 

Brand : java , giant, raleigh, Merida, trinx 
Bicycle range from 399-1800

Ready stocks 
Viewing, test ride, Self collection available 
Free Delivery

Shop name : Gcycle
Contact no : 8875 8715
Address : 80 playfair road, block A, 03-03, 
                  Singapore 367998",Y,Express delivery Free,1 - 2 working days,Y,"Kapo Factory Blk ABlock A, 03-03
Contact no : 8875 8715 (Mark)",gcycle,Joined 5 years ago,Very Responsive,Verified,1,0,1,4.9,65,https://www.carousell.sg/p/road-bike-hybrid-bike-mountain-bike-bicycle-giant-merida-java-sava-carbon-fiber-shimano-1149935173/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=32
248,4 likes,9 images,Good Condition 18 inch Children's Bicycle (Unused),105,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Good Condition 18 inch Children's Bicycle 
- Adjustable seat 
- Kids brake 
- Training Wheel
- Non-Slip Pedals
- High Carbon steel frame, lightweight, Competitive wide wheel, Breathable saddle
- Color - Dark Green 
- Size - 18 inch

Got for my kid but it’s hardly been used.
Slightly negotiable  ",N,NA,NA,Y,Lorong Lew Lian Blk 5 Amphitheatre,pratyush1,Joined 5 years ago,Very Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/good-condition-18-inch-children-s-bicycle-unused-1241245952/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XFqURe1R8ncLbkNK&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=984
249,14 likes,3 images,Brand new Ultegra 8100 rim brake calipers brakeset,150,Brand new,Mailing · Meetup,4 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"150$ take and go fast deal

Self collect at Anchorvale street 331a postal code 541331
(",Y,Same day delivery S$20,Within 1 working day,Y,"Block 331, Anchorvale Street",sengkangbikeshop,Joined 6 years ago,Very Responsive,Verified,1,0,1,4.9,90,https://www.carousell.sg/p/brand-new-ultegra-8100-rim-brake-calipers-brakeset-1193045114/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=251
250,20 likes,3 images,Specialize Allez Sprint Di2 8050 (Rim) - Size 54,"3,888 3,988",Lightly used,Meetup,5 days ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Great condition 2019 Allez Sprint in Ice colorway. Well taken care of. 

- Shimano 8050 Di2
- New wireless adapter for E-TUBE
- New Campi Cali wheels (clincher)
- New specialized tubes and Sworks tires
- New brake pads
- Power Saddle
",N,NA,NA,Y,Lentor MRT Station (TE5),thecyclistcloset,Joined 4 months ago,Mostly Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/specialize-allez-sprint-di2-8050-rim-size-54-1228237556/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=331
251,13 likes,5 images,Custom build Pinarello Dogma F,"3,999 4,499",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Mechanical 105 or Ultegra grpset dogma F here are going for 2.5k - 3.6k…. Food for thought

Selling my personal bike, new frame, wheelsets  with used groupset.

- Sram Force AXS 12 speed wireless groupset 
- Taiwan Pinarello Dogma F (OEM), custom colourway size 46.5 with 100/400mm integrated cockpit
- Force AXS crankset, 170mm crankarm length 
- Ridea OSPW
- Fulcrum Speed DB40 carbon wheelsets
- Drivetrain ratio 48/35T chainrings, 10-33T cassette...

Negotiable for sincere buyers but no lowballing pls….

Accessories like Garmin computer, lights, saddle bag exclude",N,NA,NA,Y,Sengkang,Bikesexual,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.9,536,https://www.carousell.sg/p/custom-build-pinarello-dogma-f-1241992687/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wrjDhRbQu5l5UafY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=598
253,9 likes,2 images,Decathlon RC520,900,Like new,Meetup,2 weeks ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Almost new, use few times",N,NA,NA,Y,Pasir Ris MRT Station (EW1),13120935169,Joined 1 year ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/decathlon-rc520-1238068211/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W4ckrEq5y0WJ0LuY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1461
254,2 likes,5 images,🔥HOT SELLING🔥💥INSTOCKS💥 26 Inch Coaster brake Black Rim Wheel Bicycle | Free Wheel | Adult | Road Bicycle / Road Bike / Food Delivery  [1-3 Days Delivery].💥Goodmansg / Goodman / Good 💥 ☎️WhatsApp 82998491☎️.,160,Brand new,Mailing,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"VISIT US AT OUR OFFICIAL WEBPAGE:


",Y,Standard delivery Free,3 - 4 working days,N,NA,goodmansg,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,538,https://www.carousell.sg/p/🔥hot-selling🔥💥instocks💥-26-inch-coaster-brake-black-rim-wheel-bicycle-free-wheel-adult-road-bicycle-road-bike-food-delivery-1-3-days-delivery-💥goodmansg-goodman-good-💥-☎️whatsapp-82998491☎️-1239195199/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=I6sbBBsu5PCgBN1j&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1676
255,3 likes,2 images,"[Project Abandon] Brand new SEKA Black RDC, M & Red RDC, S to let go.","2,500",Brand new,Meetup,2 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Spec & details as below:

Seka Flame Red, S RDC
- handle bar 100/400mm
- seatpost 15mm setback
Selling @ $2,500 (Bought $3280)

I've another frameset to sell & the spec as below. You also can see both listing in this link:
",N,NA,NA,Y,Blk 70 Toa Payoh Lorong 4,integrity99,Joined 3 years ago,Very Responsive,Verified,1,0,1,5.0,4,https://www.carousell.sg/p/project-abandon-brand-new-seka-black-rdc-m-red-rdc-s-to-let-go-1243107881/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=21
256,21 likes,4 images,giant propel slr2 (price negotiable),"1,000",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","giant propel slr2 fast aero bike for beginners and pros, with alloy frame and carbon fork.size 53(ppl 155cm to 175cm) 

bike works smoothly and can go pretty fast even on a light gear and definitely a worthy bike for u!

meet up place is your choice :)


crank set -shimano 105 groupset 
fairly new saddle 
new paddles 

offer me anything but low ballers will be ignored. thank u for viewing and ride safe :)",N,NA,NA,Y,Tampines East MRT Station (DT33),sec165,Joined 6 months ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/giant-propel-slr2-price-negotiable-1240689364/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dazR8Hu6VIQbhePp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1157
257,6 likes,7 images,Scott Addict R2   7.8Kg Full Carbon Road Bike WTT/Wts,"1,250",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Sz 48
10 Speed, Mixed Shimano Groupset
Rear Derailleur Dura Ace
Chain Ring  Ultegra
Rim Fulcrum Racing 3
Brake Caliper BR-r561 Shimano
Shifter Ultegra

Rfs - Too old for Riad Cycling
*Willing to Trade for an Average Quality Foldable(preferred Dahon or Tern).",N,NA,NA,Y,516 Tampines Central 7,ckeat8653,Joined 5 years ago,Very Responsive,Verified,1,0,1,4.9,6,https://www.carousell.sg/p/scott-addict-r2-7-8kg-full-carbon-road-bike-wtt-wts-1242165863/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=499
259,5 likes,4 images,Road Bike for sale,"3,000",Lightly used,Meetup,2 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","hi all, 
#Not Specialized s-work( OEM ) full bike.
OEM frame( authentic s-work stem/seatpost  and all the rest of it)
mix shimano components
with hyper wheelset 50s = $3800.
with OEM carbon wheelset = $3000.(see last pic)
I'm 1.7mm. this is a  size 49. 
 and if u free check out my other bike on sale also ...
thanks.
",N,NA,NA,Y,Tampines West MRT Taxi Stand 146,daddyzeus,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,25,https://www.carousell.sg/p/road-bike-for-sale-1243113484/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=18
260,Like,3 images,"Shimano gears , light weight sports bike",550,Lightly used,Meetup,1 week ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Sports bike , shimano gears, good condition, very light weight",N,NA,NA,Y,Dog Run @ The Makena,meenakshi09,Joined 4 years ago,Not Responsive,Verified,1,1,1,5.0,1,https://www.carousell.sg/p/shimano-gears-light-weight-sports-bike-1236974087/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HNLe_MwLzqW_xjVu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=928
261,27 likes,8 images,Ridley Noah SL “Lotto Soud” Colourway,"1,600",Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Selling well used Ridley Noah Sl FRAME only ( handlebar and stem not included.)

Size - XS ( Which is about a size 52 )
Condition - 7.5/10

Pm me for any enquirers.
",N,NA,NA,Y,Blk 23 Eunos Crescent,ilikebike,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,40,https://www.carousell.sg/p/ridley-noah-sl-“lotto-soud”-colourway-1240088183/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fDqalnGTdhwJaDLB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1407
262,Like,1 image,"Speed bike, race master",200,Well used,Meetup,5 days ago,Road Bikes,Posted,Has minor flaws or defects.,"can negotiate 
pm for details about the bike ",N,NA,NA,Y,Lakeside MRT Station (EW26)Jurong Lake Gardens ActiveSG,shaynnaaaa,Joined 3 years ago,Very Responsive,Verified,1,1,1,5.0,1,https://www.carousell.sg/p/speed-bike-race-master-1242636951/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=292
263,395 likes,5 images,Carbon Wheelset R36 hub 50mm 700c rim brake ceramic road bike wheels,550,Brand new,Meetup,1 week ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Brand new Carbon Clincher Rim brake Wheelset Ceramic (ready stock)
Made in Taiwan. T700 Toray Carbon fibre
50mm deep and 25mm width. Tested true and smooth. 
Lightweight at 1597gram a pair. 
Powerway R36 straight pull and carbon ceramic freehub. Compatible with shimano 9/10/11 speed. 
Aero flat spokes

Comes with skewers and carbon brake pads. 
6 months warranty for wheel trueness and factory defects. 

Can provide the following services:
1) 25mm Continental GP5000 tires (additional $145+ 24 inner tubes + 20 installation)
2) Can help to swap cassette over Free of charge. 
3) Viewing welcome. No obligation. 

Customisation available. Different Depth (38mm/60mm/88mm), width, colour and decal. DM for more info. ",N,NA,NA,Y,Bidadari Park Drive,maxixmus11,Joined 2 years ago,Very Responsive,Verified,1,1,1,5.0,208,https://www.carousell.sg/p/carbon-wheelset-r36-hub-50mm-700c-rim-brake-ceramic-road-bike-wheels-1060823023/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HNLe_MwLzqW_xjVu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=918
265,17 likes,2 images,WTT Java Air Fuoco Frameset,850 900,Like new,Meetup,5 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"WTT/WTS Java Air Fuoco red colourway (Full Carbon Frameset) 

Includes:
Frame
Fork
Drop Bar

mainly looking for trades (fs) only dm upgrade i top. Ride safe",N,NA,NA,Y,Pasar 16 @ Bedok (Bedok South Market & Food Centre) 栢夏坊,darien_lim,Joined 4 years ago,Very Responsive,Verified,1,1,1,4.6,11,https://www.carousell.sg/p/wtt-java-air-fuoco-frameset-1231577944/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=295
266,8 likes,1 image,Bicycle for sales,125,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Admiralty MRT Station (NS10),dvdkua12,Joined 5 years ago,Mostly Responsive,Verified,1,1,1,5.0,4,https://www.carousell.sg/p/bicycle-for-sales-1241983091/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wrjDhRbQu5l5UafY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=607
267,3 likes,1 image,Raleigh,170,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Bought for daughter,cycle once only.No repair needed,Tyres new",N,NA,NA,Y,477A Upper Serangoon View,henryhuat,Joined 4 years ago,Very Responsive,Verified,1,1,1,5.0,244,https://www.carousell.sg/p/raleigh-1240699670/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dazR8Hu6VIQbhePp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1153
268,4 likes,2 images,BMX bike for children,25 35,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,I12 Katongnear i12 Katong ,joochiatlady,Joined 7 years ago,Mostly Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/bmx-bike-for-children-1240487644/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dn6VRbs_hNswnaQ8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1245
269,9 likes,7 images,REID Road Bike,400,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Seldom use but very well maintained road bike. Extremely lightweight & ultra-fast commuter. Please see pictures for the specification. ,N,NA,NA,Y,Sin ming ave,yyitan,Joined 5 years ago,Very Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/reid-road-bike-1242135577/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=520
270,26 likes,1 image,TRINX Road Bike Shimano Gear lightweight 7 shifters,300 350,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Looking for fuss free easy buyer. Fast deal, bike is still in good condition, slightly dusty because not used in a while. Letting go as lost interest. Tyre and bike is still in good condition, well taken care of when cycling 👍

Around 12KG ",N,NA,NA,Y,AMK MRT Station PickUp Point,impulsive98,Joined 9 years ago,Mostly Responsive,Verified,1,1,1,5.0,10,https://www.carousell.sg/p/trinx-road-bike-shimano-gear-lightweight-7-shifters-1239024477/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=5GKW_1WlFKk-ppz8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1736
271,Like,3 images,Decathlon brand,200,Lightly used,Mailing,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,Y,Same day delivery Free,Within 1 working day,N,NA,ginnat,Joined 6 years ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/decathlon-brand-1242221870/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=475
272,7 likes,1 image,Enigma Excel,"7,500",Brand new,Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Enigma Excel
Effective top tube 51cm 
(Please come and measure to be sure)
Campagnolo Super Record 11 Speed
EE Brakes
Pedal Ultegra
Seatpost Deda Superzero
Wheels Fulcrum ETRTO 622 x 17c 2 Way Fit
Tyres Continental 5000TL
Take as whole.",N,NA,NA,Y,Upper Thomson Road,backupgenset,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,29,https://www.carousell.sg/p/enigma-excel-1240143547/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=B7EI4Swj_Yf930cZ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1396
273,24 likes,5 images,S works SL7 56,"6,500",Brand new,Meetup,2 months ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Snake eye green, size 56 

Comes with seat post and front fork",N,NA,NA,Y,East COAST singapore,damohan,Joined 3 years ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/s-works-sl7-56-1231512850/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=310
274,3 likes,4 images,Fuji D6,"2,500",Well used,Mailing,2 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Interesting bike
rfs: upgrade",Y,Standard delivery Free,3 - 4 working days,N,NA,yuentatleo78530,Joined 2 months ago,Very Responsive,Verified,0,0,1,NA,NA,https://www.carousell.sg/p/fuji-d6-1243099609/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=27
275,4 likes,10 images,Giant TCR,850,Lightly used,Mailing · Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","I have 2 bikes $1000 each 
1 red 1 black
Size XS 
Tiagra group set 10 
Aluminium body 
Prices are negotiable 
They are in perfect condition but have outgrown them. Perfect for beginners who are learning road cycling as there are extra brakes attached",Y,Custom courier Free,2 working day(s),Y,Aljunied MRT Station (EW9),soennrkffis,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/giant-tcr-1242084645/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=536
276,15 likes,8 images,Merida Reacto Limited Edition,"2,500",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"size s/m (54cm) for reference I am 178
dura ace 9100 shifter and derailleurs 
ultegra 11-28 cassette
FSA slk light full carbon crank (52/36)
Vision metron 4d flat handlebar 
Vision metron 55sl clincher
gp5000 front back 
ultegra r8000 pedals 
specialized power saddle with ti rails

Recently changed:
ultegra chain(2months ago)
front ultegra direct mount brake
one peice revolution bb from ascent(worth $200)  (2months ago)
",N,NA,NA,Y,Pasir Ris MRT Station (EW1)Outram Park MRT Interchange (EW16/NE3) (Outram Park MRT Interchange (EW16/NE3/TE17)),hcarouhz,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,43,https://www.carousell.sg/p/merida-reacto-limited-edition-1238445522/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CBPrbDlEVepG683U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1933
