,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
220,61 likes,8 images,CINELLI Zydeco Lala Complete Bike,"2,300",Brand new,Mailing · Meetup,2 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Constructed with triple-butted Columbus Zonal aluminum tubes, the CINELLI Zydeco LaLa is the latest addition to the Zydeco gravel series. Equipped with Shimano Sora dual control shifters, a Columbus Futura Disc 1-1/8” fork, and compatible with hydraulic disc brakes, the LaLa is ideal for beginner riders of the dynamic gravel discipline.

Available in sizes XS (49), 51(S), 54(M) and 56(L).
Colorway: Mr Blue Sky.",Y,Standard delivery Free,3 - 4 working days,Y,Blk 801 French Road,fishtailcyc,Joined 9 months ago,Mostly Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/cinelli-zydeco-lala-complete-bike-1218327645/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=144
221,5 likes,9 images,Fuji D6 full carbon triathlon road bike  (free bike stand),"1,119 1,219",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"New bike $3.2k
Single speed bike
Full carbon Frame
Few wear spots on the paint job, refer to pic
Bottom Bracket has only 1 gear, No cassette, derailleur, gear shifters
Can be repurposed back to multi-speed if you want
Never Crashed Before",N,NA,NA,Y,RiverGatebalestier 288,jan4691,Joined 6 years ago,Very Responsive,Verified,1,0,1,4.9,114,https://www.carousell.sg/p/fuji-d6-full-carbon-triathlon-road-bike-free-bike-stand-1241489230/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=uFcAXsB0PzxesFso&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=864
222,6 likes,4 images,Orbea Carpe size xs.,850,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,Upgraded hybrid bike. Gd condition like new. Cycle few times and wife give up 😆 ,N,NA,NA,Y,Blk 226B Sumang Lane,speedbros,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,22,https://www.carousell.sg/p/orbea-carpe-size-xs-1239659692/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=1fTf2bDJgvaqPuzY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1518
223,10 likes,2 images,Wilier,500,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Condition 9/10 full bike
Loud and Smooth Hub
New brake caliper
New brake Lever
New shifter cable
New brake cable
New tube 700x28c
New tyre 700x28c
New brake pad
New crankset FSA
New BB FSA
FSA Headset
Carbon fork
Bike size S
9 Speed",N,NA,NA,Y,7-Eleven,parrotlover,Joined 9 years ago,Very Responsive,Verified,0,1,1,4.7,65,https://www.carousell.sg/p/wilier-1242169118/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=497
224,14 likes,4 images,Giant TCR SL 2 Small,"1,050",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Giant TCR SL 2 (2021)

Newly Upgaded to Giant PR2 Wheelset (Tubeless)
Great Condition
  
TECHNICAL SPECIFICATIONS
  
Frame
ALUXX-Grade Aluminum

Fork
Advanced Grade Composite - Carbon Fork

Front Derailleur
Shimano Tiagra 2-Speed

Rear Derailleur
Shimano Tiagra 10-Speed

Shifters
Shimano Tiagra 20-Speed

Brakes
Tektro TK-B177

Tires
Giant Gavia AC-1 Tubeless 700x25c (Upgraded)

Rims
Giant PR2 (Upgraded)

Handlebar
Giant Connect

Stem
Giant Sport

Seatpost
Giant Variant Composite

Hubs
Giant PR2 (Upgraded)

Cassette
Shimano Tiagra 11/34T

Chain
KMC X11EL

Crankset
Shimano Tiagra 34/50T

No Of Gears
20-Speed



Have very minor scratches on the frame, does not affect the performance.

Can nego a bit, just message me here.
Trades are welcome as well, hit me with your offer. Thanks!",N,NA,NA,Y,Pasir Ris MRT Station (EW1),jla11,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,11,https://www.carousell.sg/p/giant-tcr-sl-2-small-1239614235/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=1fTf2bDJgvaqPuzY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1528
225,49 likes,10 images,Cinelli Zydeco 2023 Muddy Dry Gravel Touring Bike. Size 54 (M) With Shimano R7000/105,"4,400",Brand new,Meetup,3 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"IC - Cinelli Zydeco 2023 Muddy Dry Gravel Touring Bike.

Zydeco keeps providing the best for gravel, representing a unique union of road, touring and gravel seeking. Say Zydeco and you say gravel. 

Bike Packing Ready!
The new Zydeco frame make further steps toward gravel and bike packing universe. The increased wheel base allows an easy use of fenders reducing the risk of toe overlap and the 2 extra rivets on the top tube allows the best and secure assembly of node bags.

Condition: New (All parts and components) 

Size: 54 – Medium

Weight: 9.2 kgs

Groupset: Shimano 105 R7000 (2 X 11 Speed)

Warranty: Covered by Cinelli's Manufacturer warranty. Not registered warranty yet.

Front and Rear fender compatible, rear rack eyelets / Extra hanger

See specs in attached photo.

No trades. Not in the hurry to sell, so sorry - lowballers will be politely ignored.

Self collect at Pasir Ris, non-obligatory ride for satisfaction allowed, as long as it does not clash with my schedule. 

PM me for queries.

Price is firm and fixed.

* Not a bike shop.",N,NA,NA,Y,Pasir Ris MRT Station (EW1),coolnite,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,54,https://www.carousell.sg/p/cinelli-zydeco-2023-muddy-dry-gravel-touring-bike-size-54-m-with-shimano-r7000-105-1216024761/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=5GKW_1WlFKk-ppz8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1775
226,10 likes,3 images,Cervelo P5 / Zipp & SRAM Force AXS,"12,000",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size: 56
Groupset: SRAM FORCE AXS 1x12
Crankset: Rotor Aldhu QRings
Powermeter: INSpider
Wheelset: ZIPP 404 Firecrest
Tyres: Goodyear Eagle F1 Tubeless 28mm
Cockpit: Zipp Vuka Shift AXS 90",N,NA,NA,Y,Yishun Ring RoadPostal Code 763676,hazali,Joined 9 years ago,Very Responsive,Verified,1,1,1,4.8,21,https://www.carousell.sg/p/cervelo-p5-zipp-sram-force-axs-1241751394/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EnuRfcifqtJMGGwH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=744
227,3 likes,4 images,GIANT Defy Advance Pro 2,"4,500",Well used,Meetup,1 week ago,Road Bikes,Bumped,Has minor flaws or defects.,"Specifications in the photo.
2021 Model

Comes with Garmin Edge 530 (Like New). Giro Syntax Mip Helmet. 2 Carbon Supacaz Bottle Cage. Ceramic Speed OSP
Self collect at 400302",N,NA,NA,Y,Bread Code,maria086,Joined 9 years ago,Very Responsive,Verified,1,0,1,4.9,69,https://www.carousell.sg/p/giant-defy-advance-pro-2-1235947713/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Ve_FZZb3bZqo2iFr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=662
228,25 likes,7 images,2021 TCR Advanced 1 in great condition,"1,950 2,100",Lightly used,Meetup,6 hours ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","TCR Advanced 
Carbon frame, fork and seat post
Ultegra front and real derailleur 
Cassette Shimano 105
Size - M
Regular maintenance from Tay Junction UBI  - can share latest maintenance receipt.
Tyres - Continental 
Wheel - PR2
RFS - Upgrading to another Giant bike 
Front and rear lights incl. 
New Handle tape installed last 2 weeks
Clip in pedals Ultegra incl. (worth $150)
Low ballers will be ignored
",N,NA,NA,Y,Stadium MRT Station (CC6),sharmapankaj,Joined 3 years ago,Mostly Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/2021-tcr-advanced-1-in-great-condition-1242077979/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=29
229,9 likes,3 images,Road Bike,450,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Tampines MRT Station (EW2/DT32)Singapore University of Technology & Design (SUTD)See 1+ locations,jeremy_lee_HK,Joined 4 years ago,Mostly Responsive,Verified,0,0,1,NA,NA,https://www.carousell.sg/p/road-bike-1240064830/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fDqalnGTdhwJaDLB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1414
230,19 likes,2 images,JAVA Mini Velo 10 Speed,850,Like new,Mailing · Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Bought for my child but hardly use.
Includes front bottle cage
Selling due to shifting
Exclude back bottle cage seen in picture",Y,Same day delivery S$10,Within 1 working day,Y,Compass One,shinobi07,Joined 9 years ago,Very Responsive,Verified,1,1,1,4.9,36,https://www.carousell.sg/p/java-mini-velo-10-speed-1239268102/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=I6sbBBsu5PCgBN1j&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1673
231,108 likes,5 images,Carbon Polygon Helios C7.0 Road Bike,600,Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Selling Carbon Polygon Helios C7.0 Bicycle, not looking for trades.

Specs:
Carbon Fork and Frame
UCI legal climbing frame set
Shimano 105 10-speed groupset + Ultegra front derailer
Fulcrum Racing 5 , Continental Gatorskin
Mark Cavendish pro handlebar
Frame should fit someone 168 to 175

(some scratches throughout the frame but no cracks, cosmetic damage to gear shifter. Shown in pictures)


Tags;
Polygon Helios, giant, road bike, road bicycle, cannondale, giant, specialized s-works, pinatello, Shimano dura ace, Shimano ultegra, trek, orbea, cervelo, carbon, tt bike",N,NA,NA,Y,Simei,poptop,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,98,https://www.carousell.sg/p/carbon-polygon-helios-c7-0-road-bike-1238886246/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=5GKW_1WlFKk-ppz8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1767
232,51 likes,4 images,Pinarello Dogma F10 Authentic,"5,700",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","LOWEST PRICING F10 IN MARKET


Pinerello Dogma F10 with serial number. size 53. 
Custom Paint
Bike weight: 6.84kg
Rider Height for reference:1.76m

Ultegra Di2 11 spd.
53-39 Front
11-30 Back
Most Handlebar 42cm
Burgh Bartape
Tiger Stem 90cm
Avian wheelset 50mm with gp5000
New BB.

without saddle, Lights, Garmin.
Pm if interested.
c/o: 5000",N,NA,NA,Y,Bidadari Park,homino.sg,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,50,https://www.carousell.sg/p/pinarello-dogma-f10-authentic-1242277807/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=446
235,4 likes,2 images,Road bike,150,Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","road bicycle

700C rim, aluminium body

what you see is what you get.

self collection",N,NA,NA,Y,Tampines MRT Station (EW2/DT32),sebb.,Joined 7 years ago,Very Responsive,Verified,1,0,1,4.9,37,https://www.carousell.sg/p/road-bike-1242399110/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=391
236,2 likes,2 images,Race wheels,200,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Punggol Central,kyanleng,Joined 3 years ago,Not Responsive,Verified,1,1,1,4.4,7,https://www.carousell.sg/p/race-wheels-1240579236/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gOmDMKud1kd6YnVe&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1213
237,9 likes,6 images,Road Bike-Ridley Noah SL (XS) Full Campy EPS.,"8,000",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Excellent Condition. Under 7kg for an Aero Bike.

Size: XS (Ht 166cm - 175cm)

Group Set: 
Full Campagnolo EPS Super Record 11sp.
Crank - 170 (53/39)
Cassette - 12/27
Chain - KMC DLC

Cockpit: 
Light weight Hyperstem Stealth (110mm)
Carbon 3T Aero Tundo LTD bar

Wheelset:
Campagnolo Bora ULTRA 50mm

Power meter: 
Stages Left side Power meter. 

Not Inclusive:
Bottle Cages
Pedals",N,NA,NA,Y,The Esta,stormbike,Joined 4 years ago,Mostly Responsive,Verified,1,0,1,5.0,27,https://www.carousell.sg/p/road-bike-ridley-noah-sl-xs-full-campy-eps-1239240103/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=I6sbBBsu5PCgBN1j&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1650
238,6 likes,2 images,German bicycle,550,Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,Can peddal stop,N,NA,NA,Y,Walmer Drive41 Walmer Drive 555067SweetSpring - NEX Shopping Mall,samleeyong06305,Joined 4 months ago,Not Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/german-bicycle-1239970214/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fDqalnGTdhwJaDLB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1434
239,Like,1 image,"24 Speed Raleigh RL880 Hybrid bike Road Bicycle Racing Bike Straight bar Drop bar R9 S9 26” 700c adult kid thermal lady "" baby rack 27.5 seat 29 front seat inch 16 WHATSAPP 89501850",330,Brand new,Mailing,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



➡️ 24 Speed Gear
➡️ 700c Wheel 


Raleigh® RL880™ 2 Road Bicycle Bike
✔️ WEST BIKING™ Hard Plastic Pedals
✔️ KENDA® Road Tyres
✔️ Raleigh® Stem
✔️ Raleigh® 40 Road Rims
✔️ Raleigh® RL880 Rigid Frame
✔️ Raleigh® Drop Handlebar
✔️ Dual Disc Brakes
✔️ EC1000 Road Saddle 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,lin-shop,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/24-speed-raleigh-rl880-hybrid-bike-road-bicycle-racing-bike-straight-bar-drop-bar-r9-s9-26”-700c-adult-kid-thermal-lady-baby-rack-27-5-seat-29-front-seat-inch-16-whatsapp-89501850-1238820306/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1813
240,16 likes,1 image,Propel Advanced SL frame set only (size S)  rider height 171cm,"2,800",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Propel Advanced SL frame set only (size S)  rider height 171cm

Well used but taken care.
",N,NA,NA,Y,Blk 2 Lorong Lew Lian,eltonloh,Joined 7 years ago,Not Responsive,Verified,1,1,1,5.0,32,https://www.carousell.sg/p/propel-advanced-sl-frame-set-only-size-s-rider-height-171cm-1241549787/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RIMzZLiECehHDXfq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=834
241,74 likes,9 images,Cinelli Zydeco Lala 'Orange Juice' Gravel Touring Bike. Size 54 (M) With Shimano R7000/105 & SQLab. (Updated April 2023). ,"3,500",Like new,Meetup,3 weeks ago,Road Bikes,Bumped,Used once or twice. As good as new.,"The Cinelli Zydeco LaLa is the new member of the Zydeco gravel family. The frame is made of triple-thickness Columbus Zonal aluminum tubes.

No longer in production - This is a collector's piece!

Condition: Like New (All parts and components) 

Size: 54cm (M) (1.76cm-1.84cm)

Weight: 10 kgs

Groupset: Shimano 105 R7000 (2 X 11 Speed)

Warranty: Covered by Cinelli's Manufacturer warranty. 

Front and Rear fender compatible, rear rack eyelets / Extra hanger

See specs in attached photo.

No trades. Not in the hurry to sell, so sorry - lowballers will be politely ignored.

Self collect at Pasir Ris, non-obligatory ride for satisfaction allowed, as long as it does not clash with my schedule. 

PM me for queries.

*Not a bike shop

Thanks for reading.
",N,NA,NA,Y,Pasir Ris MRT Station (EW1),coolnite,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,54,https://www.carousell.sg/p/cinelli-zydeco-lala-orange-juice-gravel-touring-bike-size-54-m-with-shimano-r7000-105-sqlab-updated-april-2023-1143234410/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1799
242,35 likes,2 images,Moulton SST  Sale/Trade road bike,"10,000",Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Moulton SST for sale/trade

Open to road bikes 172cm

Specs
Duraace 9100 groupset
Bbinfinate ceramic BB
Rotor aldhu crank
Rotor Chainring
Limited EE brakes
Zipp slr carbon aero dropbar
Wheelangel Velo technic Wheelset",N,NA,NA,Y,Bukit Batok Swimming Complex,noslz,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,5,https://www.carousell.sg/p/moulton-sst-sale-trade-road-bike-1238355412/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=2_aptq-6WHkTwHcY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1968
243,27 likes,3 images,Canyon Ultimate RCC size M + original accessories,"5,500",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"NOT INTERESTED IN TRADING
  ",N,NA,NA,Y,Watten Estate,domparis006,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,22,https://www.carousell.sg/p/canyon-ultimate-rcc-size-m-original-accessories-1238491601/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CBPrbDlEVepG683U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1911
244,5 likes,1 image,*GIANT TCR ADVANCED 1 2021 R8000 ULTEGRA PR2 WHEELS FULL BIKE*,"1,988",Like new,Meetup,Yesterday,Road Bikes,Bumped,Used once or twice. As good as new.,"*GIANT TCR ADVANCED 1 2021 R8000 ULTEGRA PR2 WHEELS FULL BIKE*

•Giant TCR Advanced 1 2021 Full Carbon Frameset UCI Approved
•Shimano Ultegra R8000 Full Groupset 11speed
•Giant PR2 Wheelset with Giant Gavia Tyres
•Giant Contact Cockpit with New Bartape

Like new condition with zero issues
Super light & fast

Size ML 

Selling at $1988 super cheap 
(RTP $3,200 on website currently)

Welcome viewing. Make an Appointment with us now!
Drop by and Save time on texting👍🏼

Contact us @Cycle21adminQ @Cycle21adminJin

Whatsapp us at 
Wa.link/zoc47x

Join the channel for more bicycle
@cycle21exclusive",N,NA,NA,Y,37 Defu Lane 10,cycle21,Joined 4 years ago,Very Responsive,Verified,1,0,1,4.9,30,https://www.carousell.sg/p/giant-tcr-advanced-1-2021-r8000-ultegra-pr2-wheels-full-bike-1242333373/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=133
245,43 likes,3 images,Cannondale supersix evo hi-mod S51 2021,"6,800",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Selling my super mint condition Cannondale super six evo Hi-mod disc road bike, this is the legendary Cannondale SSE that have gained a cult following in the pro peloton for being comfortable and super lightweight, in fact one of the lightest!, fully built bike is a touch over 7kg only!

This bike is built up to be the lightweight and as top end as it gets without breaking the bank, the sweet spot for consumers and semi professional like you and me.

Bike have been well taken care of and recently serviced with some new parts for a brand new experience for the next user! Only some cosmetic scratches on wheels from normal usage

Selling with a heavy heart as i have too many bikes so looking to let go one from the collection to make space for future purchases 
Specs: 
Cannondale supersix evo 2021 Hi-Mod frame 
Size 51 (168-175cm) im 173cm fits perfectly 
Ultegra 2x11speed electronic di2 groupset (11-28t)
Hollowgram crankset ultralight 50-34t 165mm
Hyper 50 wheelset with carbon spokes and ceramic hubs
Enve aero cockpit 110/420
Specialized power saddle
Vittoria tyres tubeless setup
No pedals included ",N,NA,NA,Y,Fernvale Palms,the.switch.co,Joined 7 years ago,Very Responsive,Verified,1,1,1,4.9,173,https://www.carousell.sg/p/cannondale-supersix-evo-hi-mod-s51-2021-1240488609/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dn6VRbs_hNswnaQ8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1244
246,1 like,1 image,"🔥$130🔥26 INCH Fixie bicycle road bike children adult 27.5 seat seat food delivery adult mesh child 16 baby inch children rack bag "" kid 29 24 20 26 thermal front lady WHATSAPP 89501850",170,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ For Paylah/Paynow to 8950 1850 (Wen) 



Suitable for 150-180cm
26"""" Wheel
Coaster Brake - pedal backwards to brake
Weight Around 10kg

Add on front and back handbrakes: $20 
 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,hyperk,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/🔥-130🔥26-inch-fixie-bicycle-road-bike-children-adult-27-5-seat-seat-food-delivery-adult-mesh-child-16-baby-inch-children-rack-bag-kid-29-24-20-26-thermal-front-lady-whatsapp-89501850-1238136039/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=abGZHdoP3ZocCohv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2064
247,7 likes,10 images,Raleigh 2023 gravel hybrid roadbike |30/16/14 speed｜flat bar hybrid /road dropbar| semi hydraulic brake /hydraulic brake,520,Brand new,Mailing,5 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Item is in oversea warehouse
Lead time required |BTO |custombuild avail

Can choose colors, speed, flat or dropbar
Color :Black, white, pink, blue, green,red
Speed :30 speed $550,16 speed $600 ,14 speed $650
Flat or dropbar

Lead time required
Join our telegram for exclusive deals 
Shopforyousg",Y,Custom courier S$30,1 working day(s),N,NA,shopforyou.sg,Joined 9 years ago,Very Responsive,Verified,1,0,1,5.0,154,https://www.carousell.sg/p/raleigh-2023-gravel-hybrid-roadbike-30-16-14-speed｜flat-bar-hybrid-road-dropbar-semi-hydraulic-brake-hydraulic-brake-1242484132/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=374
248,25 likes,2 images,Specialized Tarmac SL5 2018 dura ace + rovel carbon wheel,"2,600",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Specialized Tarmac SL5 2018

Dura Ace + Rovel carbon wheel
Size 54

Second hand purchased in Korea in 2021, rode less than 1,000 km after.

+ free bike cradle",N,NA,NA,Y,Alex Residences,manhwi,Joined 10 months ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/specialized-tarmac-sl5-2018-dura-ace-rovel-carbon-wheel-1242170829/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=497
