,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
236,5 likes,2 images,Rarely use bicycle for sell,550,Lightly used,Mailing · Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,Y,Standard delivery S$4,3 - 4 working days,Y,NTUC Finest,kenny1014,Joined 3 years ago,NA,Verified,0,1,1,5.0,4,https://www.carousell.sg/p/rarely-use-bicycle-for-sell-1241598491/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RIMzZLiECehHDXfq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=812
237,9 likes,6 images,Giant propel,"3,700",Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",New born baby no time to ride ,N,NA,NA,Y,Bayshore RoadCosta Del SolSee 1+ locations,martinipip,Joined 5 years ago,Very Responsive,Verified,0,1,1,5.0,6,https://www.carousell.sg/p/giant-propel-1238092632/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=abGZHdoP3ZocCohv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2042
238,2 likes,4 images,Men’s Jamis Road Bike 56cm,600,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","This is a Jamis road bike
56cm frame 
Shimano Ultegra group set 
I am leaving Singapore and want to sell!
$600 or nearest offer.  

As part of the deal I have:
- a new rear light (RRP$55)
- a wheel stand (for use with a wind trainer)",N,NA,NA,Y,Blk 548 Pasir Ris Street 51,scottl,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,11,https://www.carousell.sg/p/men’s-jamis-road-bike-56cm-1239800880/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W4ckrEq5y0WJ0LuY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1478
239,82 likes,6 images,CERVELO P2 Tri bike Size 51,"1,300",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Cervelo P2 Triathlon with carbon handlebar, size 52, full carbon frame with full Ultegra groupset, Dura ace crankset (upgraded), weight: 8kg+
SIZE 51
Mavic Alloy 50mm Rims",N,NA,NA,Y,Hougang MRT Station (NE14),kd69,Joined 9 years ago,Mostly Responsive,Verified,1,1,1,5.0,59,https://www.carousell.sg/p/cervelo-p2-tri-bike-size-51-1230830001/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=516
240,31 likes,2 images,Kids Bicycle,55,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Selling this bicycle as my daughter grown big. Self collect at Tampines street 41,N,NA,NA,Y,Sun Plaza Park,prasad.senagapati,Joined 7 years ago,Mostly Responsive,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/kids-bicycle-1222341766/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=347
241,30 likes,10 images,Scott Speedster S 10 CR1 semi-carbon road bike,650,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Carbon Seat stay, carbon fork and carbon seat post.
Light aluminium frame.
20 speed.
Ultegra brakes, front and rear derailleur.
Tiara shifters.
Cat eyes wireless computer.
Current set up with pedals at only 8.5kg.",N,NA,NA,Y,Bright Hill MRT Station (TE7),xpose1,Joined 2 years ago,Very Responsive,Verified,1,0,1,4.9,130,https://www.carousell.sg/p/scott-speedster-s-10-cr1-semi-carbon-road-bike-1241459427/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=uFcAXsB0PzxesFso&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=875
242,11 likes,4 images,Klein 'deboss' logo AEOLUS frame comes w fork.,500,Well used,Meetup,5 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Please read b4 you text.
I NEVER response even u click on offer bsc I DONT read.
Selling frame fork with headset, seat clamp n bb. Wheels is extra and I give when it's okay.
It's 52cm c to c the length top is 54...
Paintwork is original and no crack... Minor small dents n scratches as it has seen those years... 
PLEASE do yr own research always to widen yr knowledge... i always return text when avail (away on certain days) on WhatsApp only... contact on profile. Cash only, no paynow. Considerate safe riding always.

",N,NA,NA,Y,Decathlon Singapore Lab,footec,Joined 4 years ago,Not Responsive,Verified,1,0,1,4.8,24,https://www.carousell.sg/p/klein-deboss-logo-aeolus-frame-comes-w-fork-1242590100/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=307
243,9 likes,1 image,🔥PROMO: TWITTER Gravel V2 Carbon Fibre Road Gravel Bike | Disc Brake RS 22 Speed Bicycle,"1,050",Brand new,Meetup,3 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Price  is for 1 Full Bike(FIRM)
Ready Stock & Brand New


🔥PROMO: $1050 (UP:$1099)


☑️Ready Stocks, No Pre-order required. 
 
☑️FREE : Full Bike Assembly & Tuning

☑️FREE : 3 Months of Tuning & Adjustment Limited Warranty 

☑️FREE GIFTS : Bottle Cage



📍Size Available : 

45cm - Suitable 150cm - 165cm rider 

48cm - Suitable for 165cm - 175cm rider

51cm - Suitable for 175cm - 185cm rider



🔸Installment Plan Available🔸
[CONTACT US FOR MORE INFO]





📌 ADD ON (Limited Sets): 
Package 1 - $25 : 

▪️USB Rechargeable Front Light + Rear Light, ▪️Cable Lock,  ▪️Upgraded Bottle Cage Design  


Package 2 - $48 : 

▪️USB Rechargeable Front Light + Rear Light, ▪️5 Digit Number Lock,  ▪️Upgraded Bottle Cage Design, ▪️Phone Holder





           🤝DEALING OPTIONS🤝

◾Self Collection  @ 9002 Tampines St 93 / Singapore 528836 (Appointment Only) 🏢

OR 

◾ 🚚Island Wide Bike Delivery🚚 @ Additional $35



Weight : 9.7kg +/-



Specifications :

Frame: TWITTER Gravel V2 Carbon Fibre 12X142mm Thru Axle

Fork : Twitter Carbon Fork Thru Axle

Bar & Stem : External Routed* Non Integrated

Shifters : RETROSPEC 12 Speed 

Rear Derailleur : RETROSPEC 12 Speed 

Crankset: PROWHEEL Hollowtech 42T

Cassette: 11-46T

Chain : SUMC 12 Speed

Brakes : ZOOM Semi Hydraulic Brakes

Rims :  Double Walled Ultra Light Aluminium Alloy 36mm Depth Alloy

Tyres : INNOVA PRO 700 x 40c Tan Wall 





☑Follow our Telegram Channel for latest products & upcoming promotions 
t.me/bikecosg

☑Check out our Listings for more Bicycle, Parts & Accessories
",N,NA,NA,Y,9002 tampines St 93 Level 4,bikeco,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,1k,https://www.carousell.sg/p/🔥promo-twitter-gravel-v2-carbon-fibre-road-gravel-bike-disc-brake-rs-22-speed-bicycle-1243019743/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=94
244,32 likes,3 images,Dura ace c60 wheelset wts/wtt,"1,190 1,200",Lightly used,Meetup,2 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Chips and scratch but I have been riding with no issue. 

Best wheel I have ever ridden. I Just feel like trying new wheels. 

rotor, cassette and tyre excluded. 

Don’t mind trading for lower profile climbing wheels. 

Text for more pictures. ",N,NA,NA,Y,Austville Residences,mattmatt795,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,67,https://www.carousell.sg/p/dura-ace-c60-wheelset-wts-wtt-1228020265/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=e8UBo6k3iv7O7SH-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1300
245,2 likes,1 image,Bicycles $50,50,Well used,Meetup,2 days ago,Road Bikes,Posted,Has minor flaws or defects.,Let go 2nd hand bicycle at $50. Functioning well. ,N,NA,NA,Y,Cavendish Park,mengxiger,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,5,https://www.carousell.sg/p/bicycles-50-1243119452/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=15
246,Like,1 image,"FREE DELIVERY 26"" 21 Speed Foldable Folding Bicycle Mountain bike Begasso Black Foldies 27.5 child 16 thermal 29 lady seat food delivery kid bag 26 "" seat baby WHATSAPP 89501850",249.79,Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 






➡️ 21 Speed Shimano Gear
➡️ 26"""" Wheel 
➡️ Can bring to the MRT, Public transport
➡️  Gift 🎁 


 

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery Free,3 - 4 working days,N,NA,bettercycle,Joined 2 years ago,Not Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/free-delivery-26-21-speed-foldable-folding-bicycle-mountain-bike-begasso-black-foldies-27-5-child-16-thermal-29-lady-seat-food-delivery-kid-bag-26-seat-baby-whatsapp-89501850-1241459253/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XFqURe1R8ncLbkNK&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=973
247,5 likes,4 images,Fizik Tempo Overcurve R4,70,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Size EUR 42,UK 8,US9
-Will provide Box
-Right side one screw missing but can still clip in clip out no problem 
-Bought new for 150$",N,NA,NA,Y,Blk 123 Pasir Ris St 11,adf1207,Joined 5 years ago,Mostly Responsive,Verified,1,1,1,4.7,15,https://www.carousell.sg/p/fizik-tempo-overcurve-r4-1241154170/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xbNpolAVteU4e8TN&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1015
249,6 likes,5 images,Battaglin Portofino Premium Disc Brake 56cm,"4,200",Brand new,Meetup,5 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Brand New! Unbuilt!

Custom one off! Full internal cables, made in Italy. 100 frames a year! Geometry in last photo. Selling at a loss, reason for selling. New bike arrived and no space to set this up!

Unbuilt! Comes with handlebar, stem & seatpost!",N,NA,NA,Y,Siglap,xrexxxx,Joined 7 years ago,Mostly Responsive,Verified,1,1,1,5.0,38,https://www.carousell.sg/p/battaglin-portofino-premium-disc-brake-56cm-1242498339/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=414
250,2 likes,5 images,🔥HOT SELLING🔥💥INSTOCKS💥7 Speed Gear Road Bicycle | bike / bicyce | Road Bicycle / Road Bike | lightweight) / Food Delivery  [1-3 Days Delivery].💥Goodmansg / Goodman / Good 💥☎️WhatsApp 82998491☎️.,240,Brand new,Mailing,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Great for delivery riders or cyclists who is looking for a simple and light bicycle.

READY STOCKS  
 - Whole bicycle
- Comes with free maintenance tools
- Bicycle are fully assembled
- Delivery to doorstep

Specifications:
- Wheel: 26"" Road Bike
- Frame: 18” High Carbon Steel
- Weight: Around 12kg
- Measurement: 168 x 95cm
- Disc Brakes
- 7 Speed Rear Gear

Do note that these bicycles can only hold up to 120kg.

Add on Accessories:
- Front Frame Bag $10
- Bottle holder $6
- Two led light $8
- Bell at $3
- Lock $10
- Universal Bike Phone Holder $10
- Pump $6
(All 7ACC above for $40 *SAVE $13*)

Add on: Back rack $28
Add on: Helmet $23",Y,Standard delivery Free,3 - 4 working days,N,NA,goodmansg,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,538,https://www.carousell.sg/p/🔥hot-selling🔥💥instocks💥7-speed-gear-road-bicycle-bike-bicyce-road-bicycle-road-bike-lightweight-food-delivery-1-3-days-delivery-💥goodmansg-goodman-good-💥☎️whatsapp-82998491☎️-1239197287/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=I6sbBBsu5PCgBN1j&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1669
251,4 likes,10 images,Hybrid Road bike,900,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Refurbished Polygon helios 500. 97/100 new.
 105 parts
New axle bearing fr n Rr HG HUB bearing, Cb seat post, saddle,  novetec QR skewer, Meroca brake lever, Meroca Hollow BB, seal bearing pedals, UNO stem, UNO 90mm stem, 105 wheelset, 105 C clamp, 105 170mm crank, 7075 frame not 7071 or 6061 which is combination of steel n Alloy. 105 cassette Tlec brake cables. 10 micro shifter, VG sport slim hollow chain, full Carbon fork, RISK headset, MICHELIN 23mm tyres ETCs... 

$900 self collect",N,NA,NA,Y,Spring Lodge,abangzil,Joined 8 years ago,Very Responsive,Verified,1,0,1,4.9,53,https://www.carousell.sg/p/hybrid-road-bike-1242070138/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=549
252,5 likes,6 images,Merida Scultura Comp 905(Carbon),"1,199",Well used,Meetup,3 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Selling Merida Scultura 905 Comp Red(Carbon)
Condition: 8/10
Just Sent for full servicing on 23rd March 2023
RFS : Upgraded to S works venge 

Merida Scultura Comp 905 (Carbon)
Size  M-L
Brake levers  Shimano Ultegra
Brakes  Merida Road Pro
Cassette  Shimano CS-4600-10 12-28
Chain  KMC X10, 10-speed
Crankset  FSA Energy 50-34 Mega
Fork type  BC Carbon comp lite-S
Frame type  Scultura Comp
Front derailleur  Shimano Ultegra D
Headset  FSA No.55EP Neck-com
Hub front  Fulcrum Racing Comp
Hub rear  Fulcrum Racing Comp
Rear derailleur  Shimano Ultegra SS
Rims type  Fulcrum Racing Comp
Shifters  Shimano Ultegra -2 / -10
Skewers  Fulcrum",N,NA,NA,Y,Laguna Park MPHDm,shailshah7,Joined 7 years ago,Mostly Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/merida-scultura-comp-905-carbon-1222445114/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=2_aptq-6WHkTwHcY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1997
253,58 likes,6 images,S-Works SL3,"1,950 2,300",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,Authentic S-Works SL3 with full Sram Red drive train. No pedals and lights. Will replace the saddle with san Marco saddle. Bike is well used with some paint chip but does not affect the bike and the bike has not had any crashes. Will also give spare stems. Carbon wheels just changed. Size 52. Interested parties pls drop me a note at 81239161. Thanks. ,N,NA,NA,Y,Eastwood Drive,ivankoh3,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,11,https://www.carousell.sg/p/s-works-sl3-1231658672/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=245
254,19 likes,3 images,Trek FX3,899,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"- Price Negotiable
- Used only twice
- Hybrid bike
- Comes with bike lock and pump for free
- Features are a lightweight aluminium frame, a carbon fork, a 1x drivetrain and powerful disc brakes that stop in any weather. 
",N,NA,NA,Y,Caldecott MRT Interchange (CC17/TE9),inferrno,Joined 2 years ago,Very Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/trek-fx3-1239361659/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ZXPc8PT0ZZNbgzZp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1615
255,30 likes,1 image,GIANT PROPEL ADVANCED PRO 2017 ROAD BIKE WITH SHIMANO 105 R7000 GROUPSET AND N84 CARBON WHEELSET,"1,888",Like new,Mailing,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"GIANT PROPEL ADVANCED PRO 2017 ROAD BIKE WITH SHIMANO 105 R7000 GROUPSET AND N84 CARBON WHEELSET

Shimano R7000 (2 x 11 Speed) 105 Groupset
Shimano Ultegra 53-36t Crank 
ECCRACE N84 Carbon wheelset with Continental Ultra Sport Tires
Giant Contact Stem 
Fizik Antares Saddle

Size S

Price $1888

Welcome viewing. Make an Appointment with us now!
Drop by and Save time on texting👍🏼

Contact us @Cycle21adminQ @Cycle21adminJin

Whatsapp us at 
Wa.link/zoc47x

Join the channel for more bicycle
@cycle21exclusive",Y,Standard delivery Free,3 - 4 working days,N,NA,cycle21,Joined 4 years ago,Very Responsive,Verified,1,0,1,4.9,30,https://www.carousell.sg/p/giant-propel-advanced-pro-2017-road-bike-with-shimano-105-r7000-groupset-and-n84-carbon-wheelset-1238934125/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=5GKW_1WlFKk-ppz8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1755
256,46 likes,9 images,Trek carbon fork FX 7.6 white 9 speed Tiagra shimano rear gear  flat bar road bike bicycle hybrid,449,Lightly used,Meetup,3 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size 20”, abt Size M-L

Expect surface scratches but does not affect ride. 
Smooth light fast ride for hybrid.
suitable for height above 164cm. 
Accessories like phone holder, bottle holder, bicycle stand, bell etc all included. 

Upgraded trek isozone grip worth $48, 
",N,NA,NA,Y,Pasir Panjang Road,bbt_bbt,Joined 8 years ago,Mostly Responsive,Verified,0,0,1,5.0,324,https://www.carousell.sg/p/trek-carbon-fork-fx-7-6-white-9-speed-tiagra-shimano-rear-gear-flat-bar-road-bike-bicycle-hybrid-1224004681/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=2_aptq-6WHkTwHcY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2009
257,19 likes,3 images,S works Venge - Size 52,"11,000",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Venge  - Size 52
SRAM Red
DT Swiss wheels
Sworks Mirror Power Saddle

Fully serviced 2 months back

No nego
Details will be sent to those buyers only",N,NA,NA,Y,Telok Blangah MRT Station (CC28),hellokr,Joined 4 years ago,Very Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/s-works-venge-size-52-1242001411/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wrjDhRbQu5l5UafY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=593
258,5 likes,6 images,LEKKER Bike,300,Well used,Meetup,2 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Lekker Bike
- Lightly used, but left unused for some time, hence some minor wear & year, but does not affect bike performance
- Wheel diameter: 27.5 inches (70cm)
- Floor-to-seat height: 36 inches (91.5cm), lowest height but adjustable if need it to be higher",N,NA,NA,Y,Block 11 Jalan Batu,fruitbox,Joined 10 years ago,Very Responsive,Verified,1,1,1,5.0,6,https://www.carousell.sg/p/lekker-bike-1243089855/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=41
259,9 likes,10 images,Giant OCR 5300,500,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Baker & Cook,js__02,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,44,https://www.carousell.sg/p/giant-ocr-5300-1230344369/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HNLe_MwLzqW_xjVu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=907
260,7 likes,5 images,giant tcr sl size M,"2,650",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,only frame,N,NA,NA,Y,Kovan MRT Station (NE13),rongxiaoco57510,Joined 2 months ago,Very Responsive,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/giant-tcr-sl-size-m-1239682683/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W4ckrEq5y0WJ0LuY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1509
261,74 likes,10 images,Merida Reacto 5000 “To The Fore” special edition,"1,900",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Special edition Merida Reacto 5000 for the movie 破风 (Bike specs are same as 2016 Reacto 5000)

Size XS frame
105 brakes
Ultegra shifter
FSA crank
Custom carbon wheels
Time xpresso pedals

Small stone chip on rear chain stay, chain guard well worn. 

Selling due to under utilisation. 

Can view at my place, at my convenience.

Price is negotiable ",N,NA,NA,Y,Primz Bizhub,xiaopanggg,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,31,https://www.carousell.sg/p/merida-reacto-5000-“to-the-fore”-special-edition-1231173684/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=258
263,17 likes,10 images,Litespeed Titanium Road Bikes Bicycle,"3,000",Well used,Meetup,6 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Litespeed Titanium Road Bikes.
Selling at $3,000.
Price is Negotiable.
Message me if interested.
Thank you.",N,NA,NA,Y,Eunos MRT Station (EW7),i.am.hani,Joined 8 years ago,Mostly Responsive,Verified,1,1,1,5.0,110,https://www.carousell.sg/p/litespeed-titanium-road-bikes-bicycle-1242460413/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=362
264,26 likes,2 images,Road bike,120,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"roadbike for $125(negotiable)
still in good condi
repainted and has a few scratches
What u see is what u get",N,NA,NA,Y,Lakeside MRT Station (EW26),rdll56200832033,Joined 1 month ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/road-bike-1241460230/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=uFcAXsB0PzxesFso&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=874
265,8 likes,9 images,Tsubasa Custom Road Bike,"11,500",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Super rare road bike made in the UK with a beautiful frame and kitted with top of the line components. Owner road the bike twice and kept in storage since. 

Groupset - SRAM Red Etap with SRM Carbon Crankset and EE Brakes.
Wheelset - Zipp Carbon Rims with Chris King Ceramic Hubs
Finishing kit - MCFK with Specialized Power Saddle

Condition is 10/10. View to believe.",N,NA,NA,Y,Rs Cycle,500rscycles,Joined 2 years ago,Mostly Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/tsubasa-custom-road-bike-1242273400/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=466
266,5 likes,10 images,CF Colnago ACE - 54cm - Custom Build,"1,111 1,400",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","It’s TDF season! Need to let go, my loss, your gain! Trying to lead a clutter free life!

Custom build. 105s. Reynold Assaults. For reference, 1.83m rider, fits ok. 
54cm top tube. 
Comfortable ride. No school like the old school !",N,NA,NA,Y,Loyang Valley,the.king,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,11,https://www.carousell.sg/p/cf-colnago-ace-54cm-custom-build-1230919372/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wrjDhRbQu5l5UafY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=584
