,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
251,44 likes,10 images,Benotto Vintage Steel Road Bike - early ‘80s,"1,980",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"
Frame: Columbus Steel
Fork: Original Benotto with Chrome Treatment
Seat Tube C/C: 50 cm
Top Tube C/C: 51 cm
Front/Rear Derailleur: Campagnolo Victory
Shifters: Campagnolo Victory
Brake Calipers: Campagnolo Victory
Crankset: Campagnolo 52/42
Skewer: Campagnolo Victory
Wheelset: Clincher Wheels
Rims: Mavic M2 700C
Hubs: Campagnolo Super Record
Tires: Michelin Axial Tires
HandleBar: Cinelli
Headset Ofmega
Seat Post: Campagnolo

Original Paintwork, but still looks pristine n solid, a little kinks & dinks which is normal after 40+ yrs history. The Bike is thoroughly cleaned, serviced and in tip-top working condition. Parts like Cable, Handlebar Tape, Brake Pad and Seat were new. Selling at a good price. Slight Nego👌 ",N,NA,NA,Y,Kembangan MRT Station (EW6),mtltan,Joined 4 years ago,Mostly Responsive,Verified,1,1,1,5.0,5,https://www.carousell.sg/p/benotto-vintage-steel-road-bike-early-‘80s-1229225461/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=14WNXEPrZ-qxfrbd&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1374
252,11 likes,10 images,Time Scylon road bike,"34,999",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Frame: Time Sclyon w/ Aktiv fork ISP frameset 
Size: XS
Bottom bracket: C-Bear BB386 EVO
Wheels: Lightweight Oberbayer Evo Schwarz Ed, Pentagon hubs (DT Swiss), Ceramicspeed bearings 1230 grams
Ratchet: Dt Swiss 54T Star Ratchet Upgrade Kit
Thru axles: Extralite BlackLock 21+28 grams
Tires: Vittoria Corsa Speed 25mm tubeless TLR
Tire inserts: Vittoria Air-Liner Road
Valves: Reserve Wheels Fillmore tubeless valves
Sealant: Silca Ultimate Tubeless Sealant
Drivetrain: Shimano DURA-ACE 12-speed groupset
Cassette: DURA-ACE 12-speed HYPERGLIDE+ Road 11-30T
Cassette lock ring: Extralite ExtraBolt 3.9 grams
Chainrings: Carbon-Ti X-CarboRing EVO 52-36T
Chainring bolts: Carbon-Ti X-FIX ROAD Kit
Disc Rotors: Carbon-Ti SteelCarbon 140mm 2x65 grams
Brake pads: Swissstop Disc 34 EXOTherm2
Rotor lockrings: Ogle Component Design Titanium
OSPW: Ogle Component Design Titanium
Bottle cages: Carbonworks 2x8 grams
Computer mount: Carbonworks THM Frontale mount 23 grams
Handlebar: THM Frontale combobar (40x100mm)
Spacer: Extralite 3D printed Hyperspacer 10mm 1.2 grams
Bartape: Silca NASTRO
Barplugs: Tune FusePlugs 
Saddle: Berk Lunka full carbon 75 grams
Pedals: Look Keo Blade Carbon Ceramic Ti (Titanium spindle, ceramic bearings)",N,NA,NA,Y,Jurong West Street 91,dntel,Joined 7 years ago,Mostly Responsive,Verified,1,1,1,4.7,17,https://www.carousell.sg/p/time-scylon-road-bike-1242166868/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0QG0HuqBxfGXyj0V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=537
253,56 likes,1 image,BMC SLC Size 49 Frameset,"1,000",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Pre-loved BMC SLC Size 49,N,NA,NA,Y,Potong Pasir MRT Station (NE10),sparesavailable,Joined 4 years ago,Very Responsive,Verified,1,0,1,4.9,65,https://www.carousell.sg/p/bmc-slc-size-49-frameset-1227616839/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=iR1UKnaDCp65iZuh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1874
254,Like,3 images,Boom Cycling Cycling Jersey S size,50,Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,NA,N,NA,NA,Y,Clementi MRT Station (EW23),shopeholic,Joined 9 years ago,Very Responsive,Verified,1,0,1,5.0,6,https://www.carousell.sg/p/boom-cycling-cycling-jersey-s-size-1238683051/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Kc5ysDvepXtYCCif&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1915
255,20 likes,3 images,Specialize Allez Sprint Di2 8050 (Rim) - Size 54,"3,888 3,988",Lightly used,Meetup,6 days ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Great condition 2019 Allez Sprint in Ice colorway. Well taken care of. 

- Shimano 8050 Di2
- New wireless adapter for E-TUBE
- New Campi Cali wheels (clincher)
- New specialized tubes and Sworks tires
- New brake pads
- Power Saddle
",N,NA,NA,Y,Lentor MRT Station (TE5),thecyclistcloset,Joined 4 months ago,Mostly Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/specialize-allez-sprint-di2-8050-rim-size-54-1228237556/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=_0vAGoVxPYOEhKji&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=367
256,9 likes,8 images,Giant TCR Advanced - Shimano Ultegra Group Set,"2,800",Lightly used,Meetup,5 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","M-size, Cosmos Navy Matt
Shimano Ultegra Group Set
Shimano wheels 
",N,NA,NA,Y,The Seletar Mall,sebshop,Joined 8 years ago,NA,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/giant-tcr-advanced-shimano-ultegra-group-set-1212444536/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=nPi99vdRxeERSzBD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=800
257,1 like,1 image,"26 inch 1 Speed Lady Bike Women Bike   rack mesh child 29 baby delivery 26"" bag children kid food Put 16"" 27.5 thermal lady seat 24"" seat 20"" inch adult WHATSAPP 89501850",170,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!
Self assembly, Toolkit provided


FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

➡️ For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 


☑️ Product Comes In Box 

Wheel: 26""""
Max Load: 150kg
Suitable for 150-185cm
Seat height: 80-90cm
Handlebar Height: 110-120cm 

➡️ For fast reply, please whatsapp 8950 1850 for purchase.",Y,Standard delivery S$30,3 - 4 working days,N,NA,better-bikes,Joined 4 years ago,Not Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/26-inch-1-speed-lady-bike-women-bike-rack-mesh-child-29-baby-delivery-26-bag-children-kid-food-put-16-27-5-thermal-lady-seat-24-seat-20-inch-adult-whatsapp-89501850-1238027892/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=zFGamB3pInfeF0nv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2239
259,39 likes,9 images,Giant TCR adv 2 disc road bike - Giant TCR advanced 2 road bike - Shimano 105 R7000 groupset - Size L - carbon frame and fork - 105 version,"2,080",Like new,Meetup,2 weeks ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Giant TCR advanced 2, bought end of 2022, almost brand new. Ready to use
Shimano 105 R7000 2x11 speeds
Shimano 105 R7000 shifters
Shimano 105 R7000 hydraulic disc brakes
Shimano 105 R7000 crankset
Size L, for height 180-195cm
Carbon frame and fork 
Giant PR2 tubeless wheelset
Can view and test!",N,NA,NA,Y,Jurong Lake Gardens,Travel157,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/giant-tcr-adv-2-disc-road-bike-giant-tcr-advanced-2-road-bike-shimano-105-r7000-groupset-size-l-carbon-frame-and-fork-105-version-1239228911/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sOeyzyjXT0UVCDvc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1229
261,12 likes,4 images,S-works sl6 specialized,"4,300",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","hi,selling off a genuine s-works sl6 size 54 wolfpack edition with ultegra groupset ,deda superzero carbon bar but without wheelset and saddle.im 173m as a guide. see photos.$4.3k to clear.slight nego. selling at specialized price, pls don't lowball.
model is winner of Tour de France, what more can a cyclist want? :)
",N,NA,NA,Y,Hillview Park,greenahbug,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,324,https://www.carousell.sg/p/s-works-sl6-specialized-1240608225/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sOeyzyjXT0UVCDvc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1227
262,18 likes,5 images,Canyon Aeroad CFR (L size),"11,000",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling a Canyon Aeroad CFR full bike in size Large.

- Dura ace c50 wheels with GP5000 STR, 25mm/28mm tires
- full dura ace di2 12 speed groupset. 172.5mm crank arms
- specialized Sworks Power Arc saddle, 155mm
- Elite bottle cages
- Pedals not included 

Open to selling frame set alone. Thanks. ",N,NA,NA,Y,Tampines East MRT Station (DT33),mw_tay,Joined 8 years ago,Very Responsive,Verified,1,0,1,4.8,43,https://www.carousell.sg/p/canyon-aeroad-cfr-l-size-1237626058/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bOktFdb77PbKJlzd&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2317
263,466 likes,6 images,Road bike hybrid bike mountain bike bicycle giant Merida java sava carbon fiber shimano,400,Brand new,Mailing · Meetup,3 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Ready stocks 

Road bike, hybrid bike, mountain bike, foldable bike available 

Brand : java , giant, raleigh, Merida, trinx 
Bicycle range from 399-1800

Ready stocks 
Viewing, test ride, Self collection available 
Free Delivery

Shop name : Gcycle
Contact no : 8875 8715
Address : 80 playfair road, block A, 03-03, 
                  Singapore 367998",Y,Express delivery Free,1 - 2 working days,Y,"Kapo Factory Blk ABlock A, 03-03
Contact no : 8875 8715 (Mark)",gcycle,Joined 5 years ago,Very Responsive,Verified,1,0,1,4.9,65,https://www.carousell.sg/p/road-bike-hybrid-bike-mountain-bike-bicycle-giant-merida-java-sava-carbon-fiber-shimano-1149935173/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IQJwSUdwRylP7XHi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=70
264,12 likes,1 image,Well used kids bicycle,50,Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Well used kids bicycle with supporting wheels, suitable for 3-7yrs.",N,NA,NA,Y,Parc Life,wendy226,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,15,https://www.carousell.sg/p/well-used-kids-bicycle-1230827507/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0ysmoC39FqmxkP06&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=706
265,1 like,6 images,Full carbon very fast and light,"1,300",Like new,Mailing,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,NA,Y,Same day delivery Free,Within 1 working day,N,NA,azy2109,Joined 2 years ago,Not Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/full-carbon-very-fast-and-light-1239579055/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=NIto8dAlUUROfnJA&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1564
266,1 like,1 image,FMFXTR bicycle Seatpost,10,Brand new,Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"FMFXTR bicycle Seatpost 

Aluminium alloy

Seatpost Cutting service available as well

Size available 
28.6/30.4/3.0.8/31.6

Price:$10

For more Information, and more bicycle, Join our community 
T.me/bicycle21groupsg
T.me/cycle21exclusive

Our Location
Cycle 21 
37 Defu Lane 10 #03-55
S539214

Operating Hours
Tuesday, Friday and Sunday
12PM-8PM

(Please make an appointment before coming down😊)

Debit Card Installment plan is available here too
(BUY NOW PAY LATER)
",N,NA,NA,Y,37 Defu Lane 10,cycle21,Joined 4 years ago,Very Responsive,Verified,1,0,1,4.9,30,https://www.carousell.sg/p/fmfxtr-bicycle-seatpost-1239698251/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=NIto8dAlUUROfnJA&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1534
267,12 likes,1 image,Trek Speed Concept Project One - M size TT / Triathlon,"6,000",Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Model: 2020 Version Speed Concept
Frame : Carbon Fork and Frame
Colour: Purple Phaze/Anthracite.  Purple in day time and Blue at night very shiny and visible. 
Groupset- Ultegra Dura Ace
Wheelset: Bontrager Aeolus Comp, OCLV Carbon, Tubeless Ready. Shimano 11/12 speed freehub.
Shifter: Shimano Dura Ace 11 Speed
Tyre: Brand new GP5000 tyres. 
52/36 Dura Ace Chainrings 

Well maintain and look like new. 
Race proven: 1 x 140.6
With speedbox and drag box
Mileage: Around 1200km. Practice during COVID-19 period on and off,  used only for race in 2023. 

RFS- pending new bike.
No low baller please.",N,NA,NA,Y,Choa Chu Kang Park,okiemerchant,Joined 3 years ago,Not Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/trek-speed-concept-project-one-m-size-tt-triathlon-1238254921/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=njJIduQ4l4ciRUUW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2016
268,100 likes,10 images,Orbea Orca OMX M20LTD Custom Made Aero (49) + ZIPP 404 FC Disc Bike + Absolute Black Carbon Hollow Cage OSPW,"5,000 5,600",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","This is a very good deal for this Orbea Orca OMX M20LTD Aero Bike size 49 with below specification:-

1. Orbea Orca OMX M20LTD Aero Bike 2021 - Size 49.

2. Full Ultegra Mechanic Disc Brake.

3. The rear Ultegra shifters upgraded to Absolute Black Carbon Hollow Cage OSPW Derailleur ($550). 

4. Upgraded Wheel set ZIPP 404 Firecrest 2022. ($3,500). 

5. Shimano Ultegra carbon Pedal or Look KEO 2 Max Carbon pedal.

6. Fizik Vento Saddle to be install with this package. 

7. Official receipts will be given upon confirmation. (Original Price as $7600).

8. All accessories tool will be given as part of the bike package.

Interested party can come and view and test the bike. 

Thanks for checking here.",N,NA,NA,Y,Waterway Sunray,pf1688,Joined 4 years ago,Very Responsive,Verified,1,0,1,5.0,8,https://www.carousell.sg/p/orbea-orca-omx-m20ltd-custom-made-aero-49-zipp-404-fc-disc-bike-absolute-black-carbon-hollow-cage-ospw-1236665431/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IhdctWnk9gol0BTL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2625
269,4 likes,3 images,Rapha Superlight Clubhouse Jersey,100 120,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Mint condition Rapha Amsterdam Clubhouse Jersey. Worn a couple of times (too big for me).

Size: Large
Price negotiable, open to trade with M size jerseys (open to discuss).",N,NA,NA,Y,Braddell View,snake.doc,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,120,https://www.carousell.sg/p/rapha-superlight-clubhouse-jersey-1241757245/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jNZUVE2jipoh965n&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=772
270,Like,3 images,Decathlon brand,200,Lightly used,Mailing,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,Y,Same day delivery Free,Within 1 working day,N,NA,ginnat,Joined 6 years ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/decathlon-brand-1242221870/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0QG0HuqBxfGXyj0V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=509
271,5 likes,2 images,Kids Bicycle From Decathalon,80,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"This is child bike from decathalon.
It is underused and has flaws and slight rust. Offer your best not under $80.
Has 6 gears. I will give free bike seat cushion as the bike is quite hard

Come pick up at my place.",N,NA,NA,Y,Potong Pasir Avenue 1新興美食 New Trend Eating House,nightmarishvr,Joined 5 months ago,Very Responsive,Verified,1,0,1,5.0,4,https://www.carousell.sg/p/kids-bicycle-from-decathalon-1241229404/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=TsI9VzbOxSlBdwhI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1021
272,14 likes,1 image,"**Take Note: For bicycle mechanic Only-
FREE 4 used Bicycles (stored & no longer in use) $0 **

PM me FOR MORE DETAILS if keen. T&C. 🚵‍♀️🚵‍♂️🚴‍♂️🚵",0,Well used,Meetup,1 month ago,Road Bikes,Posted,Has minor flaws or defects.,NA,N,NA,NA,Y,Singapore / Singapura / 新加坡 / சிங்கப்பூர் (Singapore),SgMiss,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,207,https://www.carousell.sg/p/take-note-for-bicycle-mechanic-only-free-4-used-bicycles-stored-no-longer-in-use-0-pm-me-for-more-details-if-keen-t-c-🚵‍♀️🚵‍♂️🚴‍♂️🚵-1237665604/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bOktFdb77PbKJlzd&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2307
273,25 likes,5 images,S works SL7 56,"6,500",Brand new,Meetup,2 months ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Snake eye green, size 56 

Comes with seat post and front fork",N,NA,NA,Y,East COAST singapore,damohan,Joined 3 years ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/s-works-sl7-56-1231512850/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=_0vAGoVxPYOEhKji&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=345
274,20 likes,2 images,Scott Speedster LTD 10speed Road bike (S) 3Month +Warranty,580,Lightly used,Mailing,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Perfect condition 
Shimano 105 Group set 2/10speed
Size S
Wheel 700c
Fork-Carbon 
Frame -Alloy
  Please see my listing for more bicycles or contact us at 8811 1796 for more information

Welcome to view and for test ride at Lipo Building 621 Aljunied Road, #07-07 (nearby Mattar Mrt, blue line)",Y,Same day delivery S$20,Within 1 working day,N,NA,Simplebikes,Joined 1 year ago,Very Responsive,Verified,1,0,1,5.0,22,https://www.carousell.sg/p/scott-speedster-ltd-10speed-road-bike-s-3month-warranty-1238469667/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Kc5ysDvepXtYCCif&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1930
275,12 likes,5 images,BTWIN Kids hybrid bike 6 Speed,70 80,Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,20 inch tires. Fully functional. Has scratches and some rust as it has been fully utilized by my kids. With free bike pump.  Self collect at my block.,N,NA,NA,Y,Blk 48 Telok Blangah Drive,sillydaddy,Joined 7 years ago,Very Responsive,Verified,0,0,1,4.9,40,https://www.carousell.sg/p/btwin-kids-hybrid-bike-6-speed-1239181344/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HuPNNwhll_GNKeOq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1706
276,5 likes,7 images,GIANT TCR3 2020 CARBON,"1,700",Well used,Mailing · Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,As is and once sold no returns images shows needs TLC as works commitments and no time to ride,Y,Custom courier S$50,4 working day(s),Y,349 Upper Paya Lebar RoadPls kindly self collect ,melwerkz,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,153,https://www.carousell.sg/p/giant-tcr3-2020-carbon-1238649421/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=iR1UKnaDCp65iZuh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1881
277,11 likes,5 images,Look 795 Blade RS,"9,800",Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"view to believe

Hardly let go this immaculate road bike in very mint condition

Specs
Look 795 Blade RS 2022 size M 
Look aero handlebar 38cm
Look stem 80mm+ 110mm(new)
Enve SES 5.6 chris King hub
Shimano DuraAce 9100 groupset di2
Ceramic speed Pulley OSPW
Fizik Vento cabon saddle

Rfs relocation to overseas",N,NA,NA,Y,Urban Suites,alilikekebab,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,25,https://www.carousell.sg/p/look-795-blade-rs-1237655817/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bOktFdb77PbKJlzd&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2310
278,1 like,3 images,"10% off BRAND NEW 2022 Orbea Orca M20iTEAM was $8,859, NOW just $7,973","8,859",Brand new,Mailing,3 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Direct from the Singapore distributor, this bike is brand new and assembled by Orbea-trained mechanics

Available colours/sizes
Military Green-Metallic Dark Green - 49

FRAME - Orbea Orca carbon OMR Disc, monocoque construction, HS 1,5"", BB 386mm, powermeter compatible, Rear Thru Axle 12x142mm, thread M12x2 P1, Speed release compatible dropout, Internal Cable Routing, EC/DC compatible
FORK - Orbea Orca OMR ICR fork 2021, full carbon, 1-1/8"" - 1.5"" tappered head tube compatible, Thru axle 12x100m, thread M12x2P1, Speed release compatible dropout.
CRANKSET - Shimano Ultegra R8100 34x50t
HEADSET - Acros Alloy 1-1/2"" Internal Cable Routing
HANDLEBAR - OC RP20 Road Performance SL, Reach 80, Drop 125, w/Di2 hole
STEM - OC RP10 Road Performance ICR, -8º, IFC02 Computer mount interface
SHIFTERS - Shimano ST-8170
BRAKES - Shimano R8170 Hydraulic Disc
CASSETTE - Shimano Ultegra R8100 11-30t 12-Speed
REAR DERAILLEUR - Shimano Ultegra Di2 R8150
FRONT  DERAILLEUR - Shimano Ultegra Di2 R8150
CHAIN - Shimano M8100
WHEELS - FULCRUM Racing 600 DB
TYRES - Vittoria Rubino IV G2.0 Foldable 700x28c
SEATPOST - OC XP10 Performance Carbon SB20, 27,2mm, w/Micro tilt adjustment
SADDLE - Prologo Scratch-M5 Pas T2.0 size 140mm
HANDLEBAR PLUGS - Orbea Anti-Slippery/Shock Proof
FRONT WHEEL AXLE - Orbea Thru Axle 12x100mm M12x2 P1 Hollow
REAR WHEEL AXLE - Orbea Thru Axle 12x142mm M12x2 P1 Hollow",Y,Standard delivery Free,3 - 4 working days,N,NA,Orbea_Singapore,Joined 11 months ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/10-off-brand-new-2022-orbea-orca-m20iteam-was-8-859-now-just-7-973-1243145018/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VeufujlyZhqkROXO&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=132
279,3 likes,6 images,Polygon Bend R2 with Shimano 105 Group set,"1,300",Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Only Body was maintained original, all other parts have been changed.
Selling as hardly riding anymore.
Medium size, suitable for myself 175cm.
Will include bike stand if reasonable offer is given",N,NA,NA,Y,Tampines MRT Station (EW2/DT32),alphonsus21,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.9,47,https://www.carousell.sg/p/polygon-bend-r2-with-shimano-105-group-set-1243054946/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IQJwSUdwRylP7XHi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=87
280,25 likes,6 images,"DEFY ADVANCED
2 LIME
2016 S Size","1,200 1,400",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",lightly used bike used as spare. (wrongly state M sized previously),N,NA,NA,Y,Meyer road,absolote,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.8,6,https://www.carousell.sg/p/defy-advanced-2-lime-2016-s-size-1239190843/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HuPNNwhll_GNKeOq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1703
